essay_id_comp,full_text,holistic_essay_score,prompt_name,task
4FEB6A317ED0,"Looking for a job cowboys. seagoing cowboys get to go around the world to feed other countries who got reduced to ruins. It might help your farms. you could make money for your family and buy more horses, mules, and donkeys. also you get a ton of free time when you're a seagoing cowboy. It took two weeks to cross the atlantic ocean and a month to get to china. if you've been working this will be a piece of cake. the animals will have to get food like hales of bay and bags of oats also those will have to be hauled from the lower decks of the ship to be eaten by the animals. also you will be able to see tons of beautiful cities and castles.

The other great thing is if you turn 18 before something you won't be drafted you can just keep doing that for your service it will count as the service you provide for your country. there were three hundred thirty-five horses on board as well as free food on the boat if the animal dies. it will be the absolute best trip of your life so if you join the UNRRA you will help all the countries of the world with everything food water. the best people are the people who help so join the UNRRA

today.

Most things cowboys do on the ship is Baseball Volleyball tabletennis fencing boxing reading and games so join the UNRRA TODAY. ",2,"""A Cowboy Who Rode the Waves""",Text dependent
B4FBC20225BC,"If you ever get the oppurtunity to go across the sea to help others then I would say heck yeah, because I love to help others and I think it would be fun to see all the cool places that you travel to help others in your free time.

You should join the program because if you like to be with animals and you like to help others get back on their feet then I suggest to you to say yes if get the oppurtunity. You should also say yes if you've always wanted to go across the sea's. Luke got to go to Rome,Europe,and China. Even though it took about two weeks to cross the Atlantic from the Eastern United States to China I am pretty sure that it was worth it. You can also have alot of fun on board, especially on return trips after the animals had been unloaded. The cowboys played baseball and volleyball gamesin the empty holds where the animals had been housed. Table-tennis tournaments, fencing, boxing,reading,whittling, and games also helped pass the time on board.

I think it would be fun to do this because you would get to help others, be with animals, have fun on board, and see really cool places. I would say yes would you?",2,"""A Cowboy Who Rode the Waves""",Text dependent
F9AC9F767EA4,"Luke bomberger had an interesting story to tell about his adventures on board the SS Charles W. Wooster. He saw many beautiful places and met many interesting people, as such he would recommend the program to somebody. In the following paraghraphs I will present luke's arguement and hopefully convince you to join ""The Sea Going Cowboys.

Luke starts his story as a young boy [fresh out of high school] working at a grocery store and a bank, when his friend Don Reist invited him to work on a cattle boat with him. He accepted and went off on the cattle boat bound for europe. Luke seems to have had fun working with the 335 horses on their first trip to europe and before arriving in Greece, luke turned 18. As such he was drafted.

Luke was told just to continue working on the boat for his servince so he spent another two years working on the boat. He says that he helped alot of people in China and Europe but he also got the benifit of seeing wonderful sights and places; like the Panama Canal and Acropolis or Venice. He says that aside from his adventures he learned of how lucky he is to have things like food and a job when people in the countries he visited were much less fortunate.

Enough about all this seriousness, let's talk about the fun activities on the ship. Luke said that the men on-board played all kinds of games like Base-ball and volleyball in empty holds when the animals were gone. The men also enjoy games like boxing fencing and best of all, reading; the men also had tournaments for table tennis.

So, in short you get paid for working a third of the time, exploring foreign countries the second third of the time and playing games the last third of the time. There's no other way to describe it other than ""Best job ever."" ",2,"""A Cowboy Who Rode the Waves""",Text dependent
E89F3CF5C3C0,"Think about it, people all over the world are constantly getting themselves stuck in natural disasters losing lots of the things they need to survive. In passage 2 it says, "" To help these countries recover their food supplies, animals, and more''.

All this does is help recover families who have lost family members animals or shelter. most of the people cant survive without their food. Being a seagoing cowboy can be more than helping families but can spread the love and hope of God. In passage 9 it sais "" But being a Seagoing Cowboy was much more than an adventure for Luke Bomberger. It opened up the world to him."" Im grateful for the opportunity'' he says.""

Now think if you were in this situation, wouldnt you want to have hope, know someone cares, restore the broken. It would also be challenging to try to live without food no to animals to even rely on for food. Think of someoneyou love, think about if they died. wouldnt you want people to come contfor you. It would also just be a fun experience getting to see new places if not before.

In conclusion if you wouldnt like to loose family, friends, or animals you rely on or just love come help those who have went through those times. Why dont you show those people that you care and want to help. So now what do you think about joinging UNRRA.   ",2,"""A Cowboy Who Rode the Waves""",Text dependent
CEA16ADD393C,"Hi I am Luke and I want you to become a Sea Going Cowboy. Yes I know what you are thinking, what is a Sea Going Cowboy. Well let me tell you a little bit about it and lets see if you are interested.

A Sea Going Cowboy works for the UNRRA ( the United Nations Relif and Rehababilitation Administration). What I do is I take care of horses, young cows, and mules that were shiped over seas.

Some of the benifits of my job is that if you are drafted into the army you can use this job for your service credit. One other benifit of my job is that I had the oppourtunity to see Europe, and China. But seeing the Acropolis of Greece was the best. So was taking a gondola ride in Venice,Italy, a city with streets of water. I also was able have a tour of the great castle in Crete. Plus I was astounted at the Panama Canal on my way to China.

Other benifits you might like if you like agriculture would be getting to feed the horses, clean the stalles. and pulling bales of hay and bags of oats from the lower parts of the ships. I definitly liked this part of the job because I grew up helping out on aunt Katie's farm and loved every minute of it.

Plus on your way home with out any responsibility to take care of the animals. you can play games like, basebal,volyball,table tennis,fencing,boxing,reading. and willting. These games also helped pass time on the way back from your journey across the seas.

But being a Seagoing Cowboy was much more than just a adventure for me. This experince made me relize how grateful I am. It also made me aware of people of other countris and their needs. It also opened my eyes up to the world to relize not everything is about me and my little small town, and that there are other peolpe in the world besides me who need help. And that awarenes I was talking about has stayed with me through my whole life. Leading to my family to host a numbe of international students and exchange vistors for many years now. All thanks to my freind Don for persuadeing me to become Seagoing Cowboy.      ",3,"""A Cowboy Who Rode the Waves""",Text dependent
FC48F3633C23,"If you had an opertunity to become a Seagoing Cowboy take it.

You should take it for two reasons, first it could be fun, second you could learn about the places you travel to. You could be one of the few who can say that the have fun for a living. Imagin this your at a famaly reunion and evey one there had no enteresting storys to tell you can tell them about your travels.

It would be fun to go to japan maby go shoping or go to a salon. You could go to disney world and met your favorit disney prinsess. Your frinds could even come along and have fun with you. Also get paid to have fun that is even better. So that is one reason why you should become a Seagoing Cowboy.

You could get a better education. You could learn facts about japan it's history and it's traditions. You can learn about different wars or different animals. You can spread your knoglage to the world. That is just some of the purkes of being smart.

There are lots of reasons to be a Seagoing Cow boy but I listed just a few. You can be like Luke and have fun and learn. You could also wast a opertunity like that and regret it. If you get that opertunity do with it what you will but you can't have your cake and eat it to.                          ",2,"""A Cowboy Who Rode the Waves""",Text dependent
00F87647163F,"Did you know that there is a progarm called the Seagoing Cowboys?

The Seagoing Cowboys is a program for cowboys that ride the waves caring for animals.

They care for animals that live on a land that just got destroyed.

There are a bunch of stories about their history.

They have been on the most dangerous assignments.

First of all, there is a reason that you should join.

That reason is to save a lot of animals.

Another reason that you should join this program is that this is right after World War 2, so animals need foof and water.

There is an organization called the

UNRRA (the United Nations Relief and Rehabilitation Administration) and there is only so much that group can do.

On the other hand, about this Seagoing Cowboys program, you can go anywhere in the world like Europe or China.

You have to make sure that you have enough supplies on the boat to care for the animals.

LIke if u have horses, then you would have hay and oats.

You can also take as many animals as your ship can hold.

One of the boats had 335 horse and still had enough hay and oats to feed them.

For the record, one more reason that you should join the Seagoing Cowboys is that you get to go site seeing when ever you want.

You could go see a national landmark while you are on the job.

I remember this one person that was a Seagoing Cowboy, he went to Greece.

The toughest part of this job was going over a bunch of water and getting the animals back to where they belonged.

It would be so cool to be a Seagoing Cowboy.

To sum up my findings, I thought that this passage was a great example o fa job to do if you love animals.

I hope people consider this job.

For th future, do whta you think is right and never give up if you wnat to go sme where.

You should always follow your dreams even if you don't want to, cause one day that dream might come true.   ",3,"""A Cowboy Who Rode the Waves""",Text dependent
F762B24B95ED,"Have you ever thought about going places? If you have you should paritcipate in the Seagoing Cowboys program. You will feel the same exciment that Luke did. You will not regret it. You will be on a ture of awesomeness. Insted of just sitting down on the couch at home.

In the story Luke goes place's with his friend. When his friend asked him he says ""it was an opprotunity of a life time"" that is you are you going to be saying when you are done. It will be fun you can bring some one to just like Luke friend did. It would be nice you and your friend out going places.

In the story Luke goes to a lot of places like China,Europe,New Orleans,etc. Think of how you will feel going to all them places metting making new friends. it sounds like fun. Did you know people almost all over the world will meet you.

You might learn new stuff and you might get new stuff.

So you should sign up for the Seagoing Cowboys program. You will be able to do a lot of stuff just like Luke. How fun will it be just you and your friend going to diffrent places. So don't sit on the couch watching t. v. go to the Seagoing Cowboy program. You love it garunted just go and have the time of your life.",3,"""A Cowboy Who Rode the Waves""",Text dependent
9240D358C883,"Therer are many reasions why you would want to join the cowboy riding the waves program. One you get to meet all diffrent people from all around the world. Another one is you get to visit all diffrent countries around the world. You also get to try great food and macke good frends qand learn new games and,you get experiance with animals.

Like luke said during the free time you got to play games. Such as baceball,voleball,table ping pong/table tenis,boxing and all difrent games you learn. But like luke said there are risks. Like when he fell and almost went overbored. And he also cracked a rid and,was out of work for a few days. If you get sea sick ezely this is not fore you you go over very rouph waves in the Oichan. And if you get home sick this is defenetly not for you you will be far from home.

These are some reasions why you might or might not want to join. It is fun but you also take a risk. and that is what luke did and he loved it.          ",2,"""A Cowboy Who Rode the Waves""",Text dependent
DA7AB80542D3,"Joining the Seagoing Cowboys is a once in a lifetime thing. Joining the Seagoing Cowboys also has a lot of benefits to. You can sight see, the crew is nice, you get to travel, and if you are of age the Seagoing Cowboys will replace having to get drafted into the army.

You also get free time. Free time consists of games such as table-tennis tornements, fencing, boxing, reading, whittling, and board games. Some of the jobs you can have are watch men and you can feed the cattle and other animals.

You can also do it more than once . Another benefit of being a Seagoing Cowboy is that you get to travel to different states and country's such as China, Greece, ect.

There are other wonderful things you could do and can do for yourself and for other people. like help Greece clean up the Debris from World War Two .

So why don't you join the Seagoing Cowboys and help other people in need.",2,"""A Cowboy Who Rode the Waves""",Text dependent
3.32E+12,"Are you a person who wants to help people you don't even know? If you are, join the Seagoing Cowboys program. They help people who were in the World War 2 that lost their homes, and everything they own. Reasons why you should join are; many cities were left in ruins, and they need help to fix it.

Also, after a long trip, fun and games are availble. And, you joining could save lives. You should join the Seagoing Cowboys program.

First off, many cities were left in ruins, and they need help to fix it because of the World War 2. Lot of cities were destroyed during the war, and some people, need our help to rebiuld.

Next, Fun and Games are availble. After all of the supplies are taken to the location where they dropped off, the place is nearly empty. The people made ways to have fun by plating Volleyball, Baseball, and other sports. Life with the Seagoing Cowboys would be very exciting.

All in all, Life as an Seagoing Cowboys would be amazing.",2,"""A Cowboy Who Rode the Waves""",Text dependent
60F3189FECF8,"I had no idea that becoming a seagoing cowboy would impact my life that much. There are many reasons that seagoing cowboys are amazing. I will be sharing 3 reasons why I think becoming a seagoing cowboy is an amazing opportunity. Maybe you will want to become one to.

One of the reasons I think becoming a seagoing cowboy is a amazing chance is because, there are so many amazing site to see. In paragraph 5 it says ""'The cattle-boat trips were an unbelievable opportunity for a small town boy,"" he says. 'Besides help people I had the benefit of seeing Europe and China. BUt seeking Acropolis in Greece was specail' he says. 'So was taking a gondola ride in my Venice, Italy, a city with streets of water.' Luke also toured an excavated castle in Crete and marveled at the Panama Canal on his way to China."" This shows he really did enjoy seeing the sites.

Another reasons why I think you should become a seagoing cowboy is because you are helping people. In paragraph 2 it says ""UNRRA hired 'Seagoing Cowboys' to take care of horses, young cows, and mules that were shipped overseas."" This program helped people that are depending on livestock get what they need over seas.

My last reason why I think you should become a ""Seagoing Cowboy"" is that we have a lot of fun on board. In paragraph 8 it says ""Luke also found time to have fun on board, especially on return trips after the animals had been unloaded. The cowboys played baseball and volleyball games in the empty holds where animals had been housed. Table-tennis tournaments, fencing, boxing, reading, whittling, and games also helped to pass the time."" It is very enjoy able to play with friends on the way back.

There are many reasons why being a ""Seagoing Cowboy"" is fun. There are many sites to see and they are all so beautiful, You are help people that depend on livestock, and it is very fun on board playing baseball and volleyball. I think being a ""Seagoing Cowboy"" is a opportunity that you should take if you get the chance ever in your life time. ",3,"""A Cowboy Who Rode the Waves""",Text dependent
6E3A746EF97F,"Hey you there, would you like to be a Seagoing Cowboy? Well let me tell you a little something , becoming a Seagoing Cowboy is exciting and really helpful to those peaple in need. Can you help frowns upside down?

Some things that you might do if you join , like Luke Bomberger is,""To take care of the horses, young cows, and mules that were shipped overseas."" Not much but wait till it turns into an adventure.

Something eles that you might do is , while your on board , you can see a lot of intersting thing that you never knew about. Like different countries,small towns,or little islands. Like when Luke was on his way to China,he excavated castle in Creete and marveled at the Panama Canal on his way to China . If you deside becoming a Seagoing Cowboy, you might do all these exciting things too.

At the begging of the story,it stated,""To help these countries recover their food supplies, animals, and more , 44 nations joined together to form UNRRA.""

Which that all started the Seagoing Cowboys.

As you can see this ""UNRRA"" helped people with so many things and part of that group was the Seagoing Cowboys.

So once again, would you like to become a Seagoing Cowboy? Please make up your mind and if you do, I'm telling you, you are going to have a life time opportunity.

So if your not joining , your going to miss out on an adventure. Sorry. Thank you and have wonderful day.        ",3,"""A Cowboy Who Rode the Waves""",Text dependent
FD3C30233588,"Have you ever wanted to ride the waves? Well, I did. I was a seagoing cowboy. My name is Luke. I think you will like seagoing Cowboys because you can visit cool places, have fun with other crew mates, and see cool things. Here is why you can see cool places.

When you are a seagoing cowboy, that means that you get to move cattle around on a boat and visit neat places. When I was a seagoing cowboy, I went to places like China and Greece. It was pretty cool, and I think you would like it if you try it. Now, I will tell you how to have fun with other crew mates.

After you drop the cattle off, you have some free space. To use that free space, me and my crew mates did a lot of fun activities. We boxed, we played baseball and volleyball, as well as table-tennis tournaments. It was really fun. Now is why you will see cool things.

When you are visiting places like China and Greece, you get to see cool things in those places. In Greece I saw the Acropolis. I also visited Venice, Italy, and went on a gondola ride. It was wonderful. I will now start to end.

While being a seagoing cowboy, you can see neat places. As well as neat places, cool structures. And, you can always have fun while doing this. I think that you should be a seagoing cowboy, it'll be the most fun you've ever had.",3,"""A Cowboy Who Rode the Waves""",Text dependent
3F2796434CCA,"You should participate in the Seagoing Cowboys program. The program will allow you to experience many different adventures and go to many unique and eccentric places. One time my friend, Don Reist, and I went to New Orleans after the Pacific War had ended. We boarded the SS Charles W. Wooster, and we headed to Greece with the cargo of 335 horses with enough oats and hay to feed them. That was my first order, and I had fun.

The cattle-boat trips were an unbelievable opportunity for a small-town boy, such as myself. Besides getting to help others, I had the side benefit of getting to see Europe and China. When I first went to Greece, I saw the Acropolis. I had also toured an excavated castle in Crete, and I marveled at the Panama Canal on my way to China. See, there are many adventures you can take on side of joining the Seagoing Cowboys program.

One time when I was going to China, it took about two weeks to cross the Atlantic Ocean from the eastern coast of the United States and a month to get to China. Caring for the animals during the crossings always kept me busy. The animals had to be fed and watered two or three times a day. Stalls had to be cleaned. Luckily for me, helping my aunt Katie out on her farm as a boy had prepared me for hard work, just not for the dangers of the sea. As another example, if you had the experience I did of helping on the farm you have been slightly prepared with hard work.

One dark rainy night, after making my hourly report to the captain, I slid down a slippery ladder on my backside. My heart raced as I shot my feet torward an opening on side of the ship. The only thing keeping me from falling overboard into the deep, dark, and dangerous Atlantic Ocean was a small strip of metal along the edge. I was really happy to still be alive. But, I couldn't work for a couple of days because of some cracked ribs. I'll admit it, there some dangers working as a Seagoing Cowboy. But, the people there really look after you, and they care about you.

Being a Seagoing Cowboy was much more than an adventure for me. Participating in the program opened up a whole new world for me. I am really grateful for the opportunity. The program helped make me more aware of people of other countries and their needs. That awareness stayed with me, leading my family to host a number of international students and exchange visitors for many years.                 ",4,"""A Cowboy Who Rode the Waves""",Text dependent
711304CAC7B1,"Luke was going to China, because his friend asked him and he said he couldn't pass this up. In the text it says that Luke had no idea that his life would change once he graduated high school. He was working two part time jobs. He knew it was an opportunity of a lifetime. the United Nations Relief and rehabiliation Administartion hired ""Seagoing Cowboys"" to take care of the horses, young cows, and the Mule that were shipped overseas. Luke and Don helped and signed up for it. Luke turned 18 before arriving in Greece. When he finally got there he helped on his Aunt Katie's farm. He went on a second trip. The cowboys all got along and began playing table tennis tournaments, baseball,volleyball games, and boxing and the games helped pass some time for the cowboys. The cowboy, also known as Luke Bomberger, lead his family to host a number of international students and exchanged visitors for many years. They arrivred in China August 14, the day the Pacific war ended. I bet his family was very proud of him. When he turned 18 I bet he was excited because he could be drafted for miltary service. Then when his board learned that he was on a cattle boat trip they told him to just keep doing that for service.

The reason you should join the Military is because you could save a life. Several of lives. Also because we probably need more people because we could always use more people to protect us. Luke made nine trips after 1947.    ",2,"""A Cowboy Who Rode the Waves""",Text dependent
CEE2E1AA6E35,"Luke has many more adventures coming up and you can too. You will be able to visit many unique places just like Luke did.

Being in the Seagoing cowboy program will also give you the oppertunity to help people by sending food and animals over sea with you. You would have to care for the animals too as to help on the trip.

A seagoing cow boy can visit many places. Luke got to visit Europe,China,Acropolis,Greece, ride a Gondola in Italy,and tour a castle in Crete.

Besides visiting all the great places when you are still onboard there is plenty to do besides feeding and watching the animals all day. Luke played games and you would be able to also. There is baseball,volleyball,tennis tourments,fencing,boxing,reading and more. You don't have to sit around and do nothing.

Being a Seagoing Cowboy is a great idea. You get to help people in need of resources, visit different unique places,and even have fun onboard. You can do all this maybe more like Luke did.                   ",2,"""A Cowboy Who Rode the Waves""",Text dependent
729ACBD4F204,"The Seagoing Cowboys is a very inspiring program. Not only do you get to help people in need but you also get to visit extraordinary and unique places. These places will open your eyes and inspire you to do many more charity programs. Seagoing Cowboys is a program that take care of the horses, young cows, and mules that were shipped overseas. Caring for these animals will keep you busy and sure that you are using your time wisely. This is a great opportunity to get to see other animals and meet so many people in need and touch their hearts.

They will make you aware of others countries needs. When you join this progran you are sure to make new friends. This trip would not only be working. You still get to have free time and hang out and play games with your friends. They would have you ride upon a ship and give enough hay and oats for the animals. The animals would have to be groomed and brushed every day. They would have to be properly fed and taken care of.

Besides helping people you get the joy of traveling over sea, meeting new people, and cite seeing in foreign countries. For example you would maybe get to see or visit in Venice, Italy, or maybe even Greece. There are many different advantages and opporunities in this kind of trip. When you get to help these people, you will feel a rush of joy and bring them hapiness. This is a great opportunity. There many benefits and hapiness.",2,"""A Cowboy Who Rode the Waves""",Text dependent
