essay_id_comp,prompt_name,full_text,rater1_domain1,rater2_domain1,domain1_score,holistic_essay_score
20831,8, I remember my freshman year when I was on the soccer team when we played against the bull dogs in @LOCATION1. We were losing in first half and before first half got over one of our goalies got his hand hurt. So they took him out and they put in the other goalie and one of the other team players kicked the ball so hard it hit the goalie in the stomach. So it knocked his wind out and me and the hole soccer team started laughing because it was funny how he was jumping up and down and saying that he was going to pass out and he just got his wind knocked out of him. So then out first goalie that got injure he had to go in because no one wanted to go in as a goalie because they were to scared that they would score on them. After first half we scored @NUM1 goals so we won @NUM1 to @NUM3 . The reason that we where laughing at the goalie was because it was funny how he reacted when they knocked his wind out. Also because he was our friend because if he was then we wouldn't have laugh about it but after the game was over we asked him if he was alright and he said that he was just faking it even though he really wasn't.  The main reason that this was all funny was because one of our goalie got his wind knocked out and he was over reacting when he only got his wind knocked out and how he was saying that he was going to pass out and when he said it he said it with a smile on him like if he was faking it.  ,14,15,29,1
20833,8," Laughter is a great thing, except for some instances. We all have been there. Having a good time with friends, laughing and making new memories. Then you take a drink of something and start laughing again. Next thing you know you're choking and can't breathe. You're coughing as much as you can, trying to stop. It's not only a little embarrassing, but it can get a little awkward too. You can't stop it, you just have to let nature take its course. Everyone stares, asking if you're alright. The moment feels like forever, and that was exactly how I felt. I have two best friends, @CAPS1 and @PERSON1. It was during the @DATE1 and we decided to have ourselves a little movie night at @ORGANIZATION3's house. We were fully prepared with candy, soda pops, and the best of all, pizza. It all added up for a great night. We decided to watch the movie @ORGANIZATION1. It's all of our favorites, I don't think we could ever grow tired of it. @CAPS1, @PERSON1 and I found comfortable seating arrangements and started to watch the movie. We were eating, laughing hard-core and making comments along with it. We were having a great time. Then I decided to take a drink of my @ORGANIZATION2. I was about to swallow it, but just my luck, one of the funniest parts in the movie was on. I started to laugh and knew I had an issue. I put my cup on the table, quickly got off the couch, and took two steps when most of the @LOCATION1 in my mouth came flying out onto the floor. I couldn't breathe and was now coughing, so I kept running to my destination, the kitchen sink. I was about two feet away from the sink, I was so close! Then I felt something come up my mouth that I couldn't control. I wasn't going to open my mouth, it'd be all over the floor! I was so grossed out I basically threw myself at the sink. My mouth opened and there went the puke, into the sink. I continued to cough, wondering when it would it would all end. ""@CAPS2 you okay?!"" @CAPS1 ran into the kitchen and started hitting my upper back, trying to help me out. @CAPS5 hit me three times, then I could finally breathe again. ""@CAPS4 you, I was having a hard time."" @CAPS5 started laughing, while I was still disgusted with the nasty taste left in my mouth. I put my head under the faucet trying to clear it out a little. I grabbed a towel, and we made our way to the living room. We entered the room to find @PERSON1 sitting on the couch, laughing hysterically. @CAPS1 sat by her, and started to giggle a little along with her. I got on my knees and started wiping up the @ORGANIZATION2 spill on the floor. There wasn't too much, but still a good amount. I started to chuckle a little to myself while cleaning it up. I thought to myself, ""@CAPS6 must I always be the one to choke?"" ""@CAPS6 didn't you just go to the bathroom sink? I mean it's right there!"" @PERSON1 was pointing to the door and still laughing. ""I didn't think of that! I just ran for the kitchen!"" I've been to her house plenty of times before, but the bathroom slipped my mind. I laughed at how much of a blond moment I had just had. ""@CAPS8 my gosh,"" @CAPS5 laughed a little then continued, ""@CAPS9 me of @CAPS10! When I saved you!"" ""@CAPS11 up and watch the movie!"" I told her jokingly. @CAPS5 finished laughing and we were enjoying the movie in peace again. They both still tease me about that, but I don't mind. It just goes to show you the things laughter can unexpectedly bring.",20,20,40,2
20835,8," Has there ever been a person that you know, that just made you laugh like no one else could? Or had a moment or a @DATE1 when you laughed as if there was no tomorrow? Laughter is something that everyone can relate to no matter the age or the personality. It fills you with warm feeling that spills out like a waterfall. There isn't always a reason for the things that people do, there is always mystery. The same thing applies to laughter. Sometimes you are just so happy that it all builds up inside and has to be let out. During the @DATE2 of my sixth, going on seventh grade year, my friend @PERSON1 and I were nearly inseparable. @PERSON1 was the first friend that I had made upon moving from @LOCATION1, @ORGANIZATION1 in the beginning of my sixth grade year, but in a short amount of time we became best friends. On @DATE1, we were at my house by ourselves and we wanted to do something fun, and creative. So we decided to make a fort out of sheets and furniture. We took chairs and the ends of some couches and @DATE1 tables and tied sheets and blankets from them, falling over ourselves and not paying attention to anything else. We made a plane of fabric about three or four feet above the ground, tall enough to crawl under and sit down. We then took a tack in the wall and pinned a sheet to hang over the flat sheet as our walls. We then filled the make shift tent with pillows and blankets to sit on. By the @DATE1 of our adventure, the living room was a mess and the furniture was all over the place. It was as if a tornado had run through the house, even though it wasn't the biggest or best fort we had built. But we didn't care, we had a blast building it. I remember sitting in the fort and talking to her about anything that came up. We talked about school, people and just life in general. We made jokes like we love to do and just fed off of each others good feelings and energy. I was on cloud nine and no one was about to bring me down. That @DATE1, I laughed like there was nothing wrong in the world. I was carefree and wasn't afraid to show it. We were both laughing almost constantly to the point of tears, even though, when I look back now some of the things that we laughed about, weren't all that funny. It was one of those days with the laughs that fill you up with so much energy and joy that you can't even contain yourself, and it is so contagious that others can't help but join you. We let ourselves out in cries of joy and cackles. I had never laughed so hard in my life and I never wanted it to stop. It wasn't necessarily because of something funny that @PERSON1 had done or said, but I was just so happy that everything seemed worthy of laughing about. And every time I started to laugh, she couldn't help but join me, and that would just set us off laughing harder. By the @DATE1, we were both emotionally drained. @PERSON1 ended up staying the night because we never wanted the @DATE1 to leave. But, eventually, every @DATE1 ends, every morning is a new beginning and every night an @DATE1 to something, but when you close your eyes to sleep after a long @DATE1 of laughing, you feel full. Not of happiness, but of life. And that feeling, is not something that is easily taken away. So live and laugh like today is the last @DATE1, and never forget the memories that you created in the times before.",20,18,40,2
20838,8,"Iv always loved laughter in my life, I don't know how I could live with out it. This is how it all started out. One day, I was not having a good day. Nothing could have made me laugh. Friends would tell my jokes, they would make funny faces. That just did'nt make me laugh one bit. There was just that one thing they have'nt tried that made me laugh, until my sister completed that one thing. I would never forget this day when my sister and I had a water balloon fight. On a hot @DATE1 day my sister and I would always play water balloon fights, this one time she through one water balloon and it hit my face. I also through one water balloon and guess what happen it hit her face. We just could not stop laughing, we were just breathless from all that laugher. My sister desided to tell me that story when I was not having a good day, even when people tried to make it better by making me laugh. The one thing no one said was that one time during the @DATE1. Until my sister reminded me of it and told me that story. I just start laughing from that day on. Then my sister took me outside, she had all the water balloons ready, we start throughing them at eachother . That day when i was not good day turned out to be the best day of my life. Thats a day I would never forget from laughter. Thats why I love laughter in my life, it just makes my not good days turn to the best day of my life.",15,12,27,1
20839,8,One day me and my friend taylor got the idea on a snow day to get his quad and tie a rope to the back he was drifting around a post he didnt see the hill and i was on the back on a slead and i flew over the quad and got about @NUM1 feet high then crashed it hurt but it was so funny we both couldnt stop laughing for ten min.then we went back to his creek it was frozen about @NUM2 inch thick then i was drven the quad and he was in the back i was driving along the bank and he was on the ice then it started to crack so i went faster so he didnt fall in then after about two min the ice cracked and he went under then i got him out and i drove as fast as the quad could go and got back to his house he changed and then he just sat there and laughted for hours about what we both did.,13,11,24,1
20840,8,"  In any situation laughter is used. Many times have I been in an awkward position that i have used laughter to free myself from discomfort. Laughter will never go away and you will always have it with you to use when it is needed in a revolting moment. For example, @CAPS1 a month ago i was walking to the park with my brother and some friends of mine. When we arrived there were already people at the skateboarding spot we wanted to skate at. We decided no big deal we will just go on with our business and skate. ""@CAPS2 punks! we were here first!"" one of them said. Me and my brother started yelling back. Then one of them got in my face and started talking a bunch of trash so i said something @CAPS1 him that was so funny that all his friends laughed to. He was pretty pissed of but it didn't matter because we ended up skating there anyway and nothing went down.  This just comes to show that laughter can bring us all together at any giving moment. No matter the skin color or were your from you can always be funny. Some people my be funnier than others but everyone has a sense of humor within them. You can always find the time to make a joke or come up with a clever hilarious line for some one to laugh there brains out at. Laughter is the one thing you can count on in an awkward position or when you go to a new school or have never been somewhere before. Laughter can always keep you out of fights no matter what. All around the world people are laughing at this very moment and bonding by it. It is the sign of happiness and gratefulness. Laughter has a purpose and will never disappear.Laughter is bonding. Bonding is loving. Laughter is together.",17,15,32,2
20842,8," I kept my head low as I walked through the halls of the brand new school I'd been signed up to attend. Students passed me with warm smiles, but I didn't dare meet their gazes, I couldn't. This is what real school is like, I thought to myself. I'd always been home schooled, since before I could remember, and now my parents felt that I should be introduced to a public school, in my last year of middle school @CAPS12 less. My dark, curly brown hair fell into my face as I entered my first class, acting. The room was warm and dimly lit as students began to recite their lines; the sets were colorful and I instantly recognized them as the garden from @LOCATION2 in @LOCATION1. I suddenly let out a small yelp as my foot caught in the doorstop, sending me tumbling into a chair.  Deep red color flooded to my cheeks as I looked up and realized that every student in the room was staring at me. I let out a troubled sigh and brushed my hair over my face, wishing I was back home, in my favorite chair studying for my mother's vocabulary tests. I glanced up through my hair and a quick smile flashed across my face as I realized I was @CAPS12 longer the center of attention.  ""@CAPS1, you must be @CAPS2, the new student."" @PERSON1 said warmly.  I smiled and nodded my head slowly, ""@CAPS3, that would be me.""  @CAPS4 smiled at me just as I'd smiled at @CAPS13, but @CAPS13 smile seemed sad, ""I'm sorry dear, but all the parts for this play have been taken, but you are more than welcome to help paint the sets next class.""  I nodded and reached into my backpack, pulling out a book and quickly buried my nose into the pages of my favorite romance novel. I was instantly taken to another time and place, and I wished with all my heart that I could truly go there. I was suddenly jerked from my imagination when a small pixie looking girl took a seat beside me.  @CAPS4 didn't say anything for a moment, just looking at me. @CAPS13 hair was a few shades darker than mine, more black than brown but @CAPS4 wore @CAPS14 @CAPS8. @CAPS13 bright blue eyes twinkled with imagination, as did @CAPS13 face. Something about @CAPS13 seemed kind. Maybe @CAPS14 was the way @CAPS13 dimples came out even though @CAPS4 wasn't smiling, or @CAPS14 could have been the way @CAPS4 sat, tall with confidence.  ""@CAPS5, hello?"" I murmured, closing my book, careful to mark the page. ""I didn't mean to interrupt, but you looked all alone, and I thought I'd come over and say hello. My name is @CAPS6, but everyone calls me @CAPS7."" @CAPS4 said with another smile, making @CAPS13 dimples come out even more. I chuckled softly and returned @CAPS13 smile, ""@CAPS8, I'm @CAPS2, nice to meet you.""  ""@CAPS10, don't take this the wrong way, but you aren't from around here, are you?"" @CAPS4 asked hesitantly. My smile fell slightly, ""@CAPS12, I've always been home schooled, I've never actually been to a public school before.""  @CAPS13 smile fell with my own, and i could tell that @CAPS4 knew what I was talking about.  ""@CAPS14's not always a bad thing though, I'm glad that I'm finally getting to go to a public school."" I murmured, the lie coming easily.  @CAPS4 laughed and layed a soft hand on my shoulder, ""@CAPS12 need to lie,""  I knew that half of @CAPS13 words were serious, and the others playful but something deep inside of me shifted. I barely knew this girl but I felt that I could trust @CAPS13, and that we could be friends.  We laughed and joked the rest of the class, and I was almost always caught up in the way that @CAPS4 constantly got flustered while trying to explain things to me. @CAPS4'd try and use @CAPS13 hands, make movements, just to explain, which always took us into a new round of giggles because of how ridiculous we both were acting and I was startled when the bell for lunch rang, had time really passed that fast? @CAPS7 smiled at me, ""@CAPS16 for lunch @CAPS2?"" A smile broke out across my face, maybe I wasn't as alone as I'd thought. With just a few giggles and laughs, an entire friendship was planted in a ground that I'd thought was to stony to hold any life at all. By just opening myself up a little bit, and showing a side of vulnerability and even fear, I'd opened the doorway to an entire future of conversations, to smiles, tears, secrets but above all, hope. This place was @CAPS12 longer a place of torture, exclusion and sadness, but a place where I could go to see my new friend, a friend who eventually became my sister, a woman who I began to trust and understand with all my heart, and I finally came to realize that we weren't as different as I'd once thought. We were one and the same all along.",21,14,40,2
20844,8," I'm a tell you about moments sometimes even adventures with a boy named @CAPS1.C. @CAPS4 has brown hair that is up to his neck, that @CAPS4 loves to swoosh around like in the movies. @CAPS4 most definitely doesn't like his bangs cut to short other wise the swoosh will not turn out the same way. @CAPS4 has brown eyes that just seem to sparkle and a smile that seems to fool everyone. ""@CAPS2, @CAPS4's so adorable"", they say.""@CAPS2, @CAPS4 so cute"", they say.@CAPS1.C is cute, but does things that will amaze you! Things you wouldn't think a kid his age could make possible. Like i always say, ""@CAPS4'll make you work for your money!""The thing is @CAPS4's only @NUM1 years of age, well right now @CAPS17. @CAPS4 loves the attention, @CAPS4'll do almost anything for it. Yet @CAPS4's very lovable and sometimes sweet.@CAPS4 loves comedy, cartoons, candy, video games, the works. @CAPS1.C is lots of fun believe me when i say you'll never get bored! I think when @CAPS4 was @NUM2 1/@NUM2 when the adventures began. @CAPS4 would always go in the refrigerator and just @CAPS8 at the egg cartons and double check if anyone was around. Then @CAPS4'd grab one and toss it and say, ""@CAPS5, chicken?"" with a baby type accent, so adorable! but @CAPS4'd try another and another and another until all the eggs were splattered all over the place. @CAPS4'd run off knowing we're coming to close to him and hide. I must admit i didn't know who was doing all this at first. I kind of thought it was @CAPS1.C, but wasn't too sure. That was only one mischief.@CAPS4 also loved this aquarium that was there, very bright because of the light it just seem to attract him. @CAPS4'd get closer and closer and just @CAPS8 at the fishes. Watching them swim, all the different pretty colors. The rocks and the little toys seemed to attract him more. When @CAPS5 one was around @CAPS4'd @CAPS8 above the tank and stick his hand in very carefully and say,""@CAPS7!""trying to attempt to grab it, but @CAPS5 success. When @CAPS4 heard that someone was coming or getting closer to him @CAPS4'd run so fast like the bird cartoon from loony toons always out smarting the coyote. There would be a mess, of course. Though everyone knew @CAPS4'd be trouble once @CAPS4'd start walking! @CAPS4 was so cute though.Now when @CAPS4 was between the ages @NUM4 and @NUM5, @CAPS4 just loved picking at people just for the fun of it, or so we thought. @CAPS4 do it for the attention so we'd go drop what were doing and go run after him. What @CAPS4'd do was grab something that was valuable to a certain person and go up to them and say, ""@CAPS8! me have, me have.""Of course, we had to go run after him, but sometimes you'd have to be careful because if not @CAPS4'd toss if and wham! It would brake. there's only a few things I'm pointing out here, but in reality there was much more and it was ore exciting then might be explaining it! age @NUM5 was a workout! One day we decide to lend @CAPS1.C our @CAPS10 touch to entertain him because we were busy doing our own things and @CAPS1.C discovers you tube! @CAPS4 loves this show called @CAPS12 and @CAPS13! In other words @CAPS4 calls it, ""@CAPS14 @CAPS15 @CAPS16.""@CAPS17 @CAPS4'd go on it and watch most of the t.v shows on the @CAPS10 touch and use the apps on it! @CAPS4 is very smart when it comes to using electronics if i @MONTH1 add. The day after that @CAPS4'd ask for the @CAPS10 touch almost frequently then every time @CAPS4 was denied of using it, @CAPS4'd go to his methods in getting it! Of course what @CAPS4 did was, when lights were out and everyone was asleep @CAPS4'd @CAPS8 all over, when finally @CAPS4'd @CAPS8 under the pillows and grab them and take it with him. The very next morning we were after him! @CAPS4 told us, but yet again @CAPS4 would do it! Then we went to drastic measures we hid the @CAPS10 touches else where. now at @NUM1 years of age! whoa, well @CAPS5 in my opinion I think @CAPS4 calmed down a little more. Others @MONTH1 not think so, but i know so! Anyways @CAPS4 is now @NUM1 which means @CAPS4 is now starting school! which i hear is quite entertaining for those who are not involved! They love @CAPS1.C but sometimes @CAPS4 can be a little too much, ha. @CAPS4 loves roaming around doing what @CAPS4 loves most and just having a great time, which i admire. well if i were to say one little short story about him as a @NUM1 year old I'd pick, how @CAPS5 matter what @CAPS4'd always defend his brothers! @CAPS4 wont let @CAPS5 one bully his brothers, @CAPS5 matter what the odds! i admire most about him is that!",15,16,30,2
20846,8," Laughter is a symbol of joy and happiness. It is to become amused or derisive. Many people today make jokes or funny remarks just to hear somebody laugh. It is never something we should take for granted. Through many relationships no matter what kind, I believe laughter takes up at least @PERCENT1 of your relationship. It's to show the best out of someone and to let them know you are listening. There are plenty of other reasons in this world needed for laughter. ""I'm sure you can even think of one"".  In my views of this world and our society today, I believe laughter is what makes up our ""human"" spirit. It's to show ourselves and other people the spark we have inside us. Have you ever sat and pondered why we make each other laugh? I have asked myself this same question over and over. For me making people laugh is letting them know I care and to also think I'm funny as well. We even do it just the fact of wanting people to like us better and to be known as funny, hilarious, or just a good person to talk to. Sometimes we can go to the extremes of being to funny, and feeling guilty for picking on someone in a laughable way.  I remember in the eighth grade, I was thirteen years old. I was really shy and didn't have much friends. One day in class some of the popular kids actually came over and started talking to me. I was @CAPS1 excited and nervous that other kids wanted to talk to me. Of course they were laughing and making jokes, not caring what anyone else was saying. Then this one girl started talking about other people like she knew everything. When she started talking about my best friend it made me angry but happy at the same time, because some of the things she was saying were true. That's were I messed up, I started talking about all the other dumb things she did, just to make everybody else laugh. As I was sitting there all I felt was guilt and disappointment in myself. I couldn't believe I was sitting there talking about my best friend, just to try and make myself popular. Later that day she came up to me really upset and couldn't understand why I would do that to her. I told her I was sorry and that I only did it to make myself popular and seem funny to other kids. We didn't talk for almost two weeks. @CAPS1 I tried to do everything in my own possible way to get my best friend back. It did take me awhile, but she finally came around and forgave me. It was a good life lesson for me, knowing laughter @MONTH1 not always be a good thing. Now me and my friend are juniors in high school and when we think back on that day. We both together can share a laugh. In conclusion, you can see how laughter can bring somebody up and tear them down. I have experienced these things as well in my life time. Laughter has made me stronger and to be a better person, even if it means turning down popular kids @CAPS1 you don't hurt those closest to you.""@CAPS1 go out and make somebody laugh today"".",20,18,34,2
20847,8," Laughter is very important in my life. I laugh everyday. People wouldn't be the same without laughter, and the world wouldn't be the same. Two days ago, my @CAPS1 class went to the computer lab to type our @CAPS2 writing test. Much of the class was groaning about having to write this essay. I was annoyed because I already had passed the essay, and I didn't want to take it again, but I had to. Once I got to the computer lab, I sat in my chair and logged into my account.  After a few minutes my computer finally loaded, and I could log into @CAPS2. Once I got there I logged in, and my computer froze. I had noticed that some of the other students computers had also frozen. I laughed at them for their computer being frozen, and they laughed at me because mine was frozen. After a few minutes my account finally logged in, and I selected to take the essay. After my computer being frozen for a few minutes, I got an error message, and it logged me out of @CAPS2. This had also happened to @MONTH1 of the other students, and I laughed because of my my classmate's computer was still frozen and the screen was white. I logged back in and it froze for a while.  I tried logging in again, but kept getting different errors. I noticed that many of my other classmates also had gotten these error messages, or their computers were still frozen. After a few attempts, my test finally loaded, and I could begin the test. After debating for a moment, my teacher told the whole class to log off because only a few members had been able to make it to the test. I then logged off, and logged back into @CAPS2. My computer started to log me in, but then it froze and logged me out of @CAPS2. This had also happened to many of the other students taking the test. After trying to log in, the farthest I could reach was waiting for my @CAPS7 to approve me. My @CAPS7 said that he had approved me several time,s but nothing had worked.  After a few minutes of my computer not letting take the test, I logged off of my account, and got back on. At this time, I was laughing because it had worked before, but I wasn't able to get back to my test. By now over half the period had gone by. No one, not even the @CAPS7, knew what was going on, but very few people had started their test. After a few more tries, and nothing being able to work, the class was almost over. My @CAPS7 told us to log off the computers and wait for another day to complete this test. When I walked into the room, I thought it was going to a very boring period. I was wrong, in a good way. The class wasn't boring, and I spent much of it laughing.Although I didn't get my essay done, it was a good class. This was a good experience, and I'm sure I will be able to look back and remember this day for a long time.",15,20,35,2
20849,8," In a relationship you should be able to trust in each other, confide in each other, talk with each other, cry with each other and most importantly laugh with each other. Many people believe that laughter is an important part of relationships, and I can definitely agree with that statement. The relationship in my life that I totally get the most laughter out of is the relationship between me and my best friend, and boyfriend, @PERSON2. He can always make me laugh, even on my worst days he can find a smile and a little giggle. I constantly thank @CAPS1 for putting him in my life.  The first thing that I really noticed about @PERSON2 when I started to get to know him better, is that he can always make me laugh. Whether he is making totally weird faces at me or tickling me until I can barely breath, he always knows how to get me laughing. When I am balling my eyes out to him, even then he can get me to giggle. Just @TIME1 I had had a terrible day at school and within a few minutes of me crying to him, he had cheered me up and got me to laugh. In church or with friends we will just look at each other and make a face and start laughing, there's something about those blue eyes and that dorky smile that will always make me laugh. Our ability to laugh with each other has been a great aspect of our relationship since the beginning. When we play @CAPS2, or he plays and I fail at attempting to play, we always laugh at how bad I am at it, or when I finally do get an awesome kill. ""That just works out, don't it!"" is one of our inside jokes, obviously it's not all that funny but we have fun competing at who can say it the most in one day. The rule is you have to have a good reason for saying it and if we say it at the same time we always playfully argue over who won or gets ""the point"" (as if we actually keep score) but that usually gets us laughing at some stupid excuse or reasoning that one of us tries to use. When ever there is a camera around @PERSON2 likes to make funny faces, which will always get me laughing. Then we usually end up taking somewhere around twenty silly pictures and just going through them and laughing and laughing at all of the weird faces we decide to make. When one of us starts laughing it usually gets the other one laughing too, they do say laughter is contagious. To be truly comfortable with and around each other you have to be able to laugh at your self. One time, @PERSON2 his little sisters, @PERSON3 and @PERSON1 and I were all seeing how high we could kick and long story short I kneed myself in the forehead, @PERSON2 was the only one who noticed or heard the crack of my bones hitting each other with force, and he just got silent until I started cracking up. Then he made sure I was okay. We were laughing so hard we cried and I had a big red circle on my forehead, not to mention my cheeks were bright red from embarrassment too, but I just laughed it off. Another time we were goofing around on the hard wood floor at his house and I pushed him to the ground, his whole family was cracking up and his face was bright red, but he just laughed it off. Whether we say or do something stupid in front of each other we both have the ability to laugh it off.  Even when things get rough our you disagree on something it is always good to later be able to look back on it and laugh about it with each other. Just because @PERSON2 and I are best friends doesn't mean we agree on everything, we actually disagree about a lot of things most are small but once in a while we will disagree on something a little bigger. At times one of us will do or say something that upsets the other one, we are always able to work it out and later look back on it and laugh even when it is a touchy subject. Both of us have made mistakes in our past too but again we just look back and laugh.  Obviously I have reason too agree with the statement ""Laughter is the shortest distance between two people"" because I have that connection in the best way possible. I am so thankful to have @PERSON2 in my life, his ability to laugh and make me laugh is what made me fall for him in the first place. So between ""@CAPS3"" over a text message, cracking up at weird things we do or just watching a movie, we are always laughing at each other or with each other. As we both would put it ""were freaking soul mates!""",21,23,44,2
20850,8," Every day I spend with my girlfriend is a day full of fun and laughter. I can be in the worst of moods and she can brighten my whole day with @CAPS1 a couple of words. Together we can chane any situation into a happy one. What i'm trying to say is that laughter is a very powerful thing @CAPS1 by making someone laugh, you can change their mood, their day or in some cases maybe change their whole life. People say that laughter is very contagous. I beleive that is true. Take comedians for example, they can take any situation and make a whole room burst with laughter. My favorite one is when this one comedian said ""@CAPS2 @CAPS3 shivering in the cold, we will bring him silver and gold"", like the song. He then said "" @CAPS4 don't they @CAPS1 bring him some blankets, I meen come on, the poor kid is going to die of hypothermia but at least he will be rich when he does"". I wrote this paper to show how powerful laughter is in the world. I beleive that everyone should laugh at least once a day to make the world a brighter place.   I conclude with this "" A smile can light up a room but laughter can change the world into a happier place"". Nobody should go through life without laughter. "" A life without laughter is a life not spent"".",16,15,31,2
20851,8,"A true story for me in laughter. My favorite memory in laughter happened two years ago @CAPS4 I meet my friend @CAPS1. I meet her at the @ORGANIZATION1. I was walking out of @ORGANIZATION5's @CAPS4, @CAPS1 was walking in. We bumped right into each other. First, we were both mad at each other and just saying, ""@CAPS3 watch where your going!"" @CAPS4 we both calmed down we went our separate ways. I went to the food court and not even ten minutes behind me she was right there. We both waited in the @ORGANIZATION3 line. @CAPS1 and I just stood by each other for awhile, until I apologized for running into her earlier. She said, ""@CAPS5 its @CAPS6, I should of been watching where I was going other then watching the floor, as I walk."" We laughed for a little while until it was our turn to get some food. After we payed, I asked her if she would like to sit with me because we were both alone at the time. The reason why we were alone was because both of our parents were doing more shopping. We started to talk about where we were from and what schools we go to. @CAPS1 goes to a private @ORGANIZATION2 @NUM1 in @LOCATION1, @ORGANIZATION6. I have told her I went to @ORGANIZATION2. We were both in our freshmen year of @ORGANIZATION4 @ORGANIZATION2 and we both loved band. @CAPS1 and I have just noticed that we have meet before once at a band competition. We have bumped into each other before the same way at least a year ago before bumping into each other again. As she was coming out of one of the rooms where her band was warming up. I was just coming across the room to get to the room where my band was warming up in two doors down. I was just walking, just like @CAPS1 was just walking in the @ORGANIZATION1, I was watching the floor as I walked. Also, we both got mad each other as well. We both just laughed for awhile just laughing how we did the same thing, but the other way to each other before. We both have changed a lot and we both knew we would be very good friends. I guess having laughter with someone you can tell if you well be good friends or not. Laughter is a big deal in friendship. I mean whats the point of having a friend @CAPS4 you don't even have laughter once in awhile and have awesome memories with each other. I still hang out with @CAPS1 until this very day and we still can't believe that we meet twice in the same way.",15,17,32,2
20852,8," Laughter is a very important part of life, for many different reasons. Some @MONTH1 say that its vital to survive, one needs laughter to have a full and rich life. Sometimes laughter can hurt more than it helps. This is a statement I myself believe, and have concluded from the actions and outcomes in my life. Laughter can show emotions towards a statement, or lack of emotions. Laughter can make someone either depressed or happy. It is true when someone says there is a difference when someone is laughing at you, as opposed to someone laughing with you. When a friend or a group of friends laugh with me, its an amazing, self esteem raising emotion. This laughter brings friends closer, and causes us to trust each other more. One time I thought laughing was appropriate at the time but then later felt awful. One scorching @DATE1 day my friends and I decided to venture to the mall, being we lived in apartments and lacked the money for an air conditioner. We all agreed it was a splendid idea. When we reached the mall we were relieved by the cool breeze as the doors swung open, as if to greet us. All of us are very introverted so shopping around in an over crowded mall wasn't our cup of tea. Not knowing what to @CAPS1 we sat on a bench and did what we call people watching. Their was this girl, I will always remember her; @CAPS4 was one of those girls you peer at just for a minute and you know @CAPS4 was rich. A sort of stuck up girl, a walk where @CAPS4 means to exaggerate her hips and bounce her perfect bleach blond hair.  The girl passed by us and stuck her nose in the air as if we were not even remotely good enough to be in her presence. Quite a bit angry I stood up after @CAPS4 strolled past and mocked her strut. My friends found this hysterical. Roars of laughter leaped from their mouths. The pressy girl stopped proceeding forward and then started approaching us. @CAPS4 grimaces at us all snobby-like and says, ""@CAPS1 you guys like have a problem or something?"" @CAPS2 covered my face, I didn't know what to say. Fortunately my best friend stepped in and said, ""@CAPS3, we think your dress is very pretty."" @CAPS4 believed us, then walked off, in a rather less snobby sort of way.  Through this weird and interesting experience my friends and I learned a lot. One, people can hear you talking crap about them from a mile away. Two, laughter can bring friends together, but can also have some consequences. I @CAPS1 not know for sure if @CAPS4 did hear or see us mocking her. But I knew inside I felt a little bad. Sure laughing at her in the time felt right, amusing. Looking back on it, I feel awful. I have been in that same situation but on the receiving end. It is not pleasant having people talking crap about you behind your back and laughing uncontrollably. Laughing is very vital to life but needs to be appropriate.",20,20,40,2
20853,8,"DAIRY @CAPS1 boyfriend and I spend a lot of time hanging out together,@CAPS2 two days ago @PERSON3 and I had just gotten into an argument . his mom had just finished making food.he wanted me to try it and see if i liked it. but before I ate any @CAPS3 him if he would eat some of it with me.""maybe just a little bit""he had said getting up to grab a fork.Ithought he was going to eat it with me but it turned out that he just sat next to me talking to @PERSON2 @CAPS2 the fight he had just been in. I really didn't mind the fact that he wasn't eating with me. Icontinued eating, I separated the food by colors to make a face on my plate. it turned out looking pretty great, he looks over and says""whats that supposed to be?"" with a smirk on his face""its a face!... see the carrots are the nose the shrimp are the eyes the greens and , noodles form the mouth and hair"" I look up with a smile ""wanna take a picture of my face on the plate ?"" I say ""nope""he answers ""@CAPS4"" I answer backI mix up all the things again and continue eating my food when I'm done I get up , put the plate in the sink go back to the table and sit down. @PERSON3 gets up goes outside brings more wood for the fire place and starts lighting it. I go up ask him if hes mad he says yes now I'm sad. I say I'm sorry we talked it over and it turned out that he was mad because I didn't let him take a picture of my food. after five minutes were happy again @PERSON1 suggests that we go to @CAPS5 we all agreed. when we got their we all ordered our food and waited.""lets to the wrestling mat!?""we all said at the exact time @PERSON1 and @PERSON2 stayed waiting for the order while @PERSON3 and I when to go play in the little kid toys. we were fighting our way in to the wrestling mat when we noticed that all the little kids were staring at us like they had never see older kids play . we continued our little game of kicking, punching, slapping and scratching each other. i decided that i need a time out so I sat up and took long breaths.out oh the onwear I hear this weird noise I look over and asked him if he had farted he looked at me with a cheese smile and after five second he repiles yes. and continued farting but the room seemed quiet too quite we looked a round to see that all the littlte biys and girls heard him too! their were to little girls standing at the entrance a little boy a few feet away from @PERSON3 and two other little kids by the slide.I guess they were shocked i started laughing to tears, ran out of the play room to go tell @PERSON1 and @PERSON2 what had just happen they too thought that it was hilarious.",15,17,32,2
