essay_id_comp,prompt_name,full_text,rater1_domain1,rater2_domain1,domain1_score,holistic_essay_score
11881,5,"The mood in this memoir is heartwarming.This memoir is heartwarming because it's about her parents came from Cuba to the @CAPS1. S. It's nice how the blonde-brick house was better but still the same as the house their parents lived in. The Cuban music filled the air of the house like it was a house in Cuba. A house isn't a house untill you call it a home. That family has made that their home forever. Even though their family can't come down till 1970 they too will have a place to call home like Narciso Rodriguez did. Like he said in the memoir ""I will never forget how my parents turn this simple house into a home"".",2,3,3,0.75
11884,5,"Heartwarming. That is the mood that Narciso Rodriguez creates in his memior Home: The Blueprints of Our lives. Narciso talks of the passionate cuban culture, his welcoming home, and his caring and selfless parents.Narciso starts out the story, describing his home. He explains that it was filled with cuban culture. Food music and all. Narcisco states in paragraph @NUM1 ""My parents both shared a love of cooking duties and unwittingly passed on to me their rich culinary skills and a love of cooking that is still with me today (and for which I am externally grateful). Passionate Cuban music (which I adore to this day) filled the air, mixing with the aromas of the kitchen."" That description allows the reader to picture the warm culture of his childhood home.Then, Narciso explains that his home was always open to friends family and neighbors. He explains that they were all united because the country was filled with racism. To overcome that, they needed to stick together. Narciso states in paragraph @NUM2 ""My parents always kept their arms and their door open to the money people we considered family, knowing they would do the same for us."" That just invites the reader in.Last, Narciso explains his gratitude he has towards his parents. He states in paragraph @NUM3 ""I will always be grateful to my parents for their love and sacrific. I've often told them that what they did was a much more corageous thing that I could have ever done."" His gratitude and love towards his parents just warms the readers heart...Narciso Rodriguez truely and honestly creates a heartwarming mood in his memoir Home: The Blueprints of Our lives. @MONTH1 his message be carried on for centuries.",4,4,4,1.0
11886,5,"When an author is writing, setting the mood is really important. The mood created in the memoir is heartwarming and it shows how greatful this person is for their home, although it was extremely small.Narciso Rodriguez lived in a small crowded home, however it was the fact that his parents tried hard to make sure that Narciso had a good life, that made his house great. His parents made the best of what they had and filled it with passion, love, and laughter.The author did a very good job setting the mood of the memoir. When he was talking about his home readers could almost feel the love, @CAPS1 the food, and listen to the music. The mood is uplifting and the author shows a lot of gratitude.It makes you smile when you read the memoir because of all the pleasent memories and the caring and giving.Narciso Rodriguez had amazing parents who did so much for him. In his memoir, he does an excellent job setting the mood and readers can tell how greatful he is.",3,2,3,0.75
11889,5,"In the @CAPS1, Narciso Rodriguez, the author creates afeeling of family, home and culture. ""Created our traditional Cuban home, the very heart of which was the kitchen."" This quote shows that Narciso and his family had a great understanding and gratefulness for their culture. The @CAPS1 says that they opened the door to any one who came in and they always shared dinner with family. That shows the close-knit family @CAPS2 grew up in. Narciso tells how his parents turned a house into a home.",2,2,2,0.5
11904,5,"I think that the mood created by the author was happiness. I think this because when @CAPS1 was talking throughout the story @CAPS1 talked about how great her life was and how nice your parents are. @CAPS1 talked about her life as being very nice because @CAPS1 grew up in a house that turned into a home. Also, @CAPS1 talked about the great cooking that went on in her house and all of the great music, that @CAPS1 still loves today. Also, @CAPS1 talks about how caring her parents were when they opened there doors to family that needed a place to stay until they got back on their feet. Lastly, I think the mood set by the author was happiness because @CAPS1 had a lot of her family or close friends living either above or below them. Those are the reasons I thought the mood set by the author was happiness.",3,3,3,0.75
11905,5,"The mood created by the author in the memoir is that family is very important. Family is very important an example of that in paragraph @NUM1 is when the author @PERSON1 writes ""Growing up in this enviorment instilled in me a great sence that ""family"" had nothing to do with being blood relatives.""The second way that shows family is important is in paragraph @NUM2 when the author writes ""I will always be grateful to my parents for their love and sacrifice.The third and final example is in paragraph @NUM3 when the author writes, ""I will never forget how my parents turned this simple house into a home."" @CAPS1 three examples show that family is the most important thing.",3,2,3,0.75
11907,5,I think the mood in this story was sad/happy. I think it was happy because it says he loved to cook  And he thanked his parents for teaching him to cook.  Also In paragraph @NUM1 Its a paragraph dedicated to his parents. I think it is sad because in paragraph @NUM2 it says his parents had very good Jobs but when they came to the united states they had to startover.,2,2,2,0.5
11911,5,"In the memoir, Narciso Rodriguez, the mood created Is happy and loving. In the memoir it says, ""In our neighborhood despite customs elsewhere, all of these cultures came together in great solidarity and friendship."" @CAPS1 of people were very close to his family and @CAPS2 found out you don't have to be blood relatives to be family. Also it says, ""I will always be grateful to my parents for their love and sacrifice."" @CAPS2 is happy his parents moved to @LOCATION1 and is grateful of the sacrifices they had to make do do it. ""I will never forget how my parents turned this simple house into a home. @CAPS2 went from Just living there to it being his home. @CAPS2 appieriates all his parents have done to make his life better.",3,3,3,0.75
11913,5,"In the memoir, ""Narciso Rodriguez from Home: the blueprints of Our Lives,"" the author creats a special mood. I think the mood is kind of both happy and sad at the same time. It is sad because the parents had to leave all of their family, friends, and careers back in Cuba, while coming to @LOCATION1 not Knowing the language. He didn't even get to meet his real grand parents until 1970 when they were allowed to leave Cuba. The mood is happy too because the parents did all of this for their child. He gets to live a happy life in their new home, with their new friends.",2,2,2,0.5
11916,5,"In the story ""Narciso Rodriguez"", the mood in the story is willing, greatful, and hopeful. ""The faith that this struggle would lead them and their children to better times drove them to endure these hard times"" that quote represents that the family was willing to go through not having a good job like in cuba and segragtion to make a better life for their kids. ""My parents always kept there door open for the people we considered family"" this quote shows the family was was greatful to have a home and still let the people they loved live there with them. ""My mother and Father came to this country with such courage, with out knowlage of the language and culture. That quote showed that the family was hopeful enough that even without knowing about the country they still believed it would bring a better life. In the story ""Narciso Rodriguez"" the family was willing to do anything for a better life.",3,3,3,0.75
11920,5,"During Narciso's life, growing up in a small house doesn't matter when you're surrounded by people you love. The author created the mood of happiness, love, achievement, and being proud. Narciso was very proud of his cuban heratige, as well has his brave parents, that created a beautiful home and life for him. The mood was also happy because it's a very happy story. There is love and achievement in the mood as well because Narciso loved his friends, family, neighborhood, home and childhood. The achievement was of his parents comming over to @LOCATION1 and starting a better life. Anyone would be happy with a childhood like that because being surrounded by the ones you love and being proud of you and your family is what is important.",2,3,3,0.75
11924,5,"The mood that was created by the author in the memoir would be I believe love. I said love because basically throughout the whole story all that was being talked about was ""eternal @CAPS1"", ""a dore"", bonds, and unity. The family are imigrants and they came looking for a better lifestyle in a foreign country Just for the benefit of the children. From my point of view only loving parent would give up The country they all love in order to do something like that because they had to leave behind families, friends, and careers. Now their facing cultural hardships over Just one desition.",1,2,2,0.5
11928,5,"Narciso Rodriguez, a memoir about growing up in a new environment with his family, Narciso puts a definite mood in the memoir. The mood, to put it in general terms, is happy. The author did not put any negative information in the memoir and only put a positive feeling. In paragraph two, the author explains how his parents brought their Cuban heritage into their home like food, music, family gatherings, and fun celebrations. All of that set a very happy backdrop for the family. In paragraph four, Narciso shows that there was always people over and having a fun time. Narciso's surrogate grandparents, babysitter, cousins, and aunts and uncles came and had a good time. Finally in paragraph six, the author sums it up and tells that he will always be grateful for his parents' love and sacrifice. His parents were thanked repeatedly by him for their strength and perseverance and taught him that friends and family are very important. Overall, this memoir had a very positive and happy mood.",3,3,3,0.75
11932,5,"The way the author describes his family and his home gives the memoir a very warm, happy, and pleasant mood. He had a very warm tone when he talks about how much love there was in his house. ""Here, the innocence of childhood, and the congregation of family and friends, and endless celebrations that encompassed both, formed the backdrop to life in our warm home."" The mood of the memoir was happy up lifting when he talked about how his parents helped others and they always had people in their house. ""My parents always kept their arms and their door open to the many people we considered family, knowing that they would do the same for us."" The mood of the memoir was brought to life when the author described the rich culture in his home. ""traditional Cuban home, the very heart of which was the kitchen.... Unwittingly passed on to me they're rich culinary skills and a love of cooking that is still with me today (and for which I am eternally grateful). Passionate Cuban music (which I adored to this day) filled the air, mixing with the aromas of the kitchen."" I think the addition in the parentheses make it light and airy. His tone is thrilled and thankful for his rich culture. The author's tone was very sweet, I think, when thanking his parents. ""But, in reality, there is no way to express my gratitude for the spirit of generosity impressed upon me... and the demonstration of how important family and friends are.... and these teachings have been the basis of my life."" The mood of the memoir is warm, happy, and sweet, thanks to the author.",4,4,4,1.0
11933,5,The mood changed throughout the memoir. First the mood started off depressing by saying in Cuba they had a one room furnished apartment. That when they came to @LOCATION1 and @PERSON1 could afford to move into a modest three-room apartment. Next mood was inspirring. It was inspirring because the parents were a poor family and they found a way to move out of cuba. Also because his parents were selflessly getting out of cuba so there children could have a better place to live. Lastly there was a mood of family. They were honest hardworking immagrants who extended a hand to help people in need. Also they were always had Alegria graced at the dinner table for meals and had the surrogated grandparents Sergio and @CAPS1 there too. The mood changed throughout the whole memior from depressing to inspirring and to family which it always was about.,3,2,3,0.75
11934,5,"Narciso was very proud of his cuban culture. He was very happy with who he had become, and how he had been raised. Narciso set a very proud and greatful tone to this memoir. He explains that family isnt about blood relations; its about people who love eachother, and are going to be there for eachother. He told us that his parents passed on the cuban culture to him, in cooking. He also explained how his parents built the home on their own, that he got to grow up in. Narciso says how proud he is to be a cuban, and how his family works @CAPS1 hard to earn a living. Narciso told us how proud and happy he was, to be in a nice home, with friends, family, and a future. He told us he learned to love.",3,3,3,0.75
11936,5,"In the memoir Narciso Rodriguez from Home: The Blueprints of our lives, creates a mood of hardship, and gratefulness. [pg. @NUM1] ""after living for a year in a furnished one-room apartment, @NUM2-year-old Rawedia and twenty-sevem-year-old Narciso Rodriguez, Sr., could afford to move into a modest, three-room apartment I would soon call home."" @CAPS1 hardship how they moved from Cuba to the @LOCATION2 and had to leave everything behind to start a new life, in a small, little, apartment.     The memoir @CAPS1 gratefulness because Narciso is very grateful for his families sacrsfice for his future and for their caring and love. [pg @NUM3] ""I will always be grateful to my parents for their love and sacrifice.""     I think the memoir is a very heartwarming story of a family that loves one another and his thankful that they have a place they can call home.",2,2,2,0.5
11939,5,"The mood created by the author in this memoir was happy, loving, and warm. The memoir is basically about family and how important family is. When you talk about your family, and its culture, you usually dont feel sad about it. Throughout the memoir. the author says things like, ""a love of cooking that is still with me today"" and ""formed a backdrop to life in our warm home"". The author also talks about the selflessness of his parents, which he is very proud and gratefull for. He states in paragraph @NUM1, that his parents, ""kept their arms and their doors open to the many people we considered family."" The author also states in paragraph @NUM2 that, ""I've often told them of my admiration for their strength and perseverance."" Their are many mood set by the author of this memoir. But there is no doubt that he aimed for this memoir to be happy and uplifting and truely touching.",3,3,3,0.75
11942,5,"In the memoir ""Narciso Rodriguez"" by Narciso Rodriguez, the author creates a grateful and loving mood.Firstly, the author creates a grateful mood. He's grateful for his parents and how they sacrifice moving to @LOCATION2. They had to face racism. ""Quite the contrary, our neighborhood was made up of mostly Spanish, Cuban, and Italian immigrants at a time when overt racism was the norm and racism prevailed in the United States."" They wanted their son to have a good life. The author creates a grateful mood. Lastly, the author creates a loving mood. He feels a loving mood because his family love and take care of him. He considered his neighbors his family. ""My parents always kept their arms and their door opened to the many people we considered family, knowing that they would do the same for us."" They loved many people who they knew they could trust. To conclude, the author creates a loving mood.",3,3,3,0.75
11943,5,"In Narciso Rodriguez, his own memoir, his own memoir, we are told about his child hood. Narciso affects the mood by describing the setting. He writes ""could afford to into a modest three room apartment..."" in pharagraph @NUM1.  This gives you a humble feeling from the very beggining of the reading. In pharagraph @NUM2, he writes ""passionate Cuban music filled the air..."". This made me think of mexican culture. Narciso writes things like these throught his memoir. These lines give the mood of modesty and rich Cuban culture Narciso also writes about his birthday, and faimly. The parts that he writes about faimly give you a feeling of unity. These are the lines/phrases Narciso uses to give his memoir mood.",3,2,3,0.75
11949,5,"In the memoir the author, Narciso Rodriguez, creates a mood of faith throughout the reading. As the author describes the parents moving into the United States, it tells how they had to leave behind their families, friends, and careers in the country they loved. The motivation to do so reveals the parents faith in creating a home just as good as before. The author is very grateful as he admires his parents faith that has traveled so far over time. Rodrguez believes his parents have more courage then anyone and have expressed so much generosity upon him and others to always have their arms open to help others. It was the parents faith at the struggles would lead them and their children to better times drove them to endure these hard times.",2,3,3,0.75
11953,5,the mood of the ather is happy becus he loves his hom and it is where he rely wonts to be. He also luves his culture and where he came from he lovses his parents and the skills' tey gave him during his childhood. that Is why I think his mood is very happy.,1,1,1,0.25
11955,5,I will always be gratefal to my parents for their love and sacrifice. Ive often told them that what They did wa sa much more conrageous thing than I could have ever don,1,0,1,0.25
11961,5,Happy. You should always be proud where you came from. Not only that back your background like your culture and your parents. Stuff like that. Never be ashamed about stuff like that even if your diffrent it shouldn't matter. The more diffrent you're the more unique you're.  Just look at it that way. Plus you should never change just because of what you're and what you look like. ,1,0,1,0.25
11964,5,"The mood of ""Narciso Rodriguez"" is @CAPS1 much the same throughout the whole excerpt.   In the story, the mood the whole time is calm and relaxed. Narciso talks about his family and how much he loves them and what they have done for him. It says in the story ""Growing up in this enviroment instilled in me a great sense that ""family"" had nothing to do with being a blood relative."" @CAPS1 much throughout the story, this is the mood.       Another mood created by the author is gratefulness and thankfulness. Narciso is thankful to his parents selflessness. In the story, Narciso says ""I will always be grateful to my parents for their love and sacrifice."" The way he talks about his parents ends up making the reader thankful too.     Narciso Rodriguez creates happy moods for us by the way he writes with love about his family and how he cares so much about what they did for him.",3,3,3,0.75
11965,5,"The mood created by the memoir is thankful and proud. In paragraph @NUM1 it shows that he is thankful. ""... still with me today (and for which I am eternally grateful.) It also shows that Narciso Rodriguez is proud to be Cuban.In paragraph @NUM2, it says ""I will always be grateful to my parents for their love and sacrifice."" This also shows that Narciso is thankful for everything his parents did for him. Narciso also said that he often told them of his admiration for their strength and perseverance,In the last paragraph, it says that he will never forget how his parents turned this simple house into a home. This shows that he is thankful for his parents.",2,3,3,0.75
11966,5,"The mood created by the author in the memoir is in the following. In the first paragraph, it descripes a couple coming to @LOCATION2 from Cuba who settles down and has a baby. Within the story, it describes their life here in @LOCATION2, what their house is like and the importance of cooking and music from Cuba. In Newark, New Jersey this family invites friends and family for dinner and such; the author describes how it brought everyone together and the mood of unity and happiness. The mood of this memoir is happiness and unity which was created by the author.",2,2,1,0.25
11969,5,"The autor created a good mood in the memoir because, when you think about how sticked those people were, you have a warm feeling inside.The parents left their country and came in another without any knowledge of her language and her culture, they had to start over their lives with the job they could find because they wanted a good life for their child. They handed a hand to people who were in need, considered all their neighbors as family and they taught their children the real definition of ""family""",2,1,2,0.5
11974,5,"In this memoir, the author touches upon serious facts while giving the memoir a fun and happy mood. For example, in paragraph @NUM1 they talked about how others who aren't even related to them come to do different activities with them, while still touching upon a serious topic about how his real grandparents weren't allowed to leave Cuba until 1970. The author also shows how even though they struggled and went through hardships in their home in the @LOCATION2, they were still able to keep their Cuban culture going along with the music they played and food. He portrays a mood that shows you can be happy no matter what the hardships you endure.",2,2,2,0.5
11977,5,The mood that the author has in the memoir is greatful because she keeps talking about her parents and how they gave up their lives in Cuba for her,1,1,1,0.25
11978,5,"In the memoir, the author creates a specific mood to help the reader better relate to his life's story. The mood of this memoir is cozy in the beginning as he describes what his house was like and his own definition of family. As the memoir continues, the mood shifts to how grateful the author feels toward his parents. He describes how their selfless acts of leaving Cuba and creating a new life in @LOCATION1, helped create a strong foundation for him to grow up on. He says how his parents left behind their friends, family and jobs in the hope that their children would have a better life. His parents came to @LOCATION1, with no knowledge of the language and having to endure many hardships in finding and keeping jobs. The author says how he can't put his grateful feelings into words but is completely in their debt for taking such a big risk in coming to @LOCATION1. In the memoir, the author creates a specific mood to entice and interest the reader as they read more about his life.",3,2,3,0.75
11981,5,"The mood the author created in the memoir was... him or herself expressing what it was like but then when something like that happened to them. Also he was explaining how he was really happy that their parent gave up everything in Cuba just to come be with their children, they Also didnt even know how to speak english when they first moved from cuba. So now pretty much their whole family lives close to eachother so they can all see eachother. Even if the parents can't find the jobs there looking for they were going to do whatever to make their family happy. Now that their family together They can spend the rest of there life happy together",2,2,2,0.5
11983,5,"He gives a mood of friendliness and happy memories. He tries to make the reader feel the happy feelings he felt, so that people would understand how he feels and tried to relate to it. Childhood memories are supposed to give those feelings to the reader.",1,1,1,0.25
11984,5,"The mood Narciso Rodriguez is trying to portray in this memoir is very relaxing and greatful. He wants to be able to show his readers that he is greatful for how his parents raised him and what type of enviornment it was. By reading this memoir one almost feels like they are at his house, surrounded by his friends and family. Narciso Rodriguez is also trying to show happyness, how he was happy with his life and always having friends around him.",2,1,2,0.5
11985,5,"The mood created by the author of the @CAPS1 Home: Blueprints of Our Lives is love. One example of this is in paragraph @NUM1, ""Growing up in this environment instilled in me a great sense that ""family"" had nothing to do with being a blood relative."" This quote shows that even though they technically weren't family, they still loved eachother enough to be family. Another example is in paragraph @NUM2 and it says, ""They came selflessly, as many immigrants do, to give their children a better life, even though it meant leaving behind their families, friends, and careers in the country they loved."" This quote shows that they love eachother more than anything. they are leaving behind and would do anything to give them better lives. Lastly, in paragraph @NUM3 it says, ""I will always be grateful to my parents for their love and sacrifice."" This quote shows that for his parents loving him, he gives them love. That is the mood in the @CAPS1 Home: Blueprints of Our Lives.",3,4,4,1.0
11986,5,"The author of this memoir gave the memoir a peaceful mood. This memoir focused mainly on friends and family getting together to celebrate. It made it peaceful because the author gives the reader the feeling that their was nothing to worry about. The author never mentioned any negative activity in the memoir. He just explained how he was very thankful for how his parents raised him and the lessons that his parents taught him. He mentioned how thankful he was for his parents since they were willing to sacrafice things in their lives for the benefit of their children. The author made the reader feel like Narciso was protected in the house he lived in because all his neighbors were so united with each other that they were all friendly to each other so there was nothing to worry about. They all cared for each other so they would protect each other if anythin bad were to happen which gives the memoir a peaceful and worryless mood. The author talks about how his house was simple, warm, humble, and full of his memories which is another reason I think the memoir had a peaceful mood. When you read the memoir, you can see how the author only talked about good things and a worryless life which really gives the memoir a peaceful mood. These are some reasons that show how this memoir has a peaceful mood given by the author who wrote it.",4,3,4,1.0
11988,5,"In the memoir the author has various moods. In paragraph @NUM1 it @CAPS1, ""In 1961, I was born into this simple house, situated in a two-family... my young parents created our traditional cuban home."" The mood here is nuetral but kind of happy because the author is talking about her house. In paragraph @NUM2 it @CAPS1, ""They Struggled both personally and financially, braving the harsh northern winters while yearning for their native tropics and facing cultural hardships."" This mood is @CAPS2 because the author is talking about the parents hardships. Also, in paragraph @NUM3, it @CAPS1, ""I will always be grateful to my parents for their love and sacrifice."" This also shows that the mood is happy because the author is grateful. These are the various moods that the author had in the memoir.",3,2,3,0.75
11989,5,"The author creates a proud mood in the memoir. The author gives information about his background and how his parents were proud of it. Paragraph two states ""I was born into this simple house...my young parents created our traditional Cuban home...the innocence of childhood, congregation of family and friends and endless celebrations that encompassed both, formed the backdrop to life in our warm home."" Narciso's parents tired to influence as much as their Cuban heritage as they could. Narciso parents were always kind and loving to others. Paragraph four states ""My parents always kept their arms open and their door open to the many people we considered family, knowing that they would do the same for us."" Though his parents didn't seem to have much money, they still housed others until they got back on their feet. Narciso parents worked hard knowing that they wouldn't get what they deserved. Paragraph five states ""The barriers to work were strong and high, and my parents both had to accept that they might not be able to find the kind of jobs they deserved."" His parents worked hard for what they worked for and no one can take that away. In conclusion, the author makes the reader feel praud for what Narciso's parents have done.",3,3,3,0.75
11992,5,I think the author's mood was kind of like @CAPS1. I said that because as he was going along in the memoir at the end this statement is that his mom and dad turn a simple house into a home. That statement tells me that the author feels @CAPS1 well he is inside his home or inside a home with his family members. I Also say that the author feels grateful because the great culture and heritage he has came from.,2,2,2,0.5
11993,5,"I've often told them of my admiration for their strength and perseverance, and I've thanked them repeatedly. They showed me with their lives, and these teachings have been the basis of my life.",1,1,1,0.25
11994,5,"The mood is happy, proud, and grateful. Happy because he loved his family, his culture, and his home. ""In our neighborhood, dispite customs elsewhere, all of these cultures came together in great solidarity and friendship. Narciso was proud and grateful to his parents because they gave up everything to come to the United States to give their family a better life. Without knowing alot about this new country, they struggled to overcome problems. Narciso is grateful to his parents for living their life to start over. ""I will always be grateful to my parents for their love and sacrifice.""",2,2,2,0.5
11998,5,The mood that the author created was happy. All the people in the story were happy and some what sad.,0,1,1,0.25
11999,5,"The mood created by the authar was warmthness. He was so @CAPS1 toward his family moving @CAPS2, he also cared for his parents alot and what they had done for their family. I know this because ""I will never forget how my parents turn to the simple house into a home"".",3,2,3,0.75
12000,5,"In this memoir ""Narciso Rodriguez"" from Home: The Blueprints of Our Lives mood created is described. The starting evidence found in the memior is. ""my parents, originally from Cuba, arrived in the United States in 1956."" The mood being created is detirmenation. The parents were determined to make it to the United States because that was hard to do. But the parents did make it to the United States. The other piece of evidence found is ""in 1961, I was born into the simple house, situated in a two-family, blonde-brick building in the @CAPS1 bound section of Newark, New Jersey."" The mood being created is happiness and sadness. There is happiness because he was just born. The sadness is that they couldn't go to the hospital and they live in a two-family house. This is the moods created in the memior.",2,2,2,0.5
12001,5,"The mood created by the author in the memoir was like hapeness and he had a lot of emotion. Because he really loves his mother, and father and his baby sister. There is lots of emotion because Narciso talks about how he lives were he lives and how long he lived in a one-room apartment. The hapeness part is When he says I will never forget how my parents turned this simple house into a home that was realy a happy and sad memory.",1,2,2,0.5
12002,5,In the passage It shows a child growing up in a lace that he/she thinks Is heaven on earth. The author is trying to show you when you read this and feel a sense of him/she being love did and loving where he/she is. The mood it is creating is happiness also.,1,1,1,0.25
12007,5,"In this memoir of the author creates a clear mood. He keeps stating over and over that he is so grateful of his parents and family members. Also, he describes that his house was always filled with amazing smells and cuban music. It also says that there was always a feeling of love and happiness in the air which sometimes pushed them through the hard times that they faced. Another thing that he says is that even though almost everyone has a different race, everyone got along and help others out. And one final way I know he had a happy mood, is that he said everyone was honest and hard working.",2,3,3,0.75
12011,5,"The moods created by the author in the memoir is happiness, love, and gratitude To start, it made me feel happy because of  the way he described his house, and how delightful it was. ""cuban music (which I adore to this day) filled the air, mixing with the aromas of the kitchen."" This quote made me visualize the scene, and I felt happy to think about the beautiful and enjoyable setting. Secondly, it made me feel loving to my loved ones like my family and friends. ""I've often told them of my admiration for their strength and perseverance,..."" I love my family, and would be thankful if they tried to take their home country to the United States (if they were born somewhere else) with them. Finally it makes me feel grateful to my own family, and friends. ""I will always be grateful to my parents for their love and sacrifice."" I would be grateful also. That is how this memoir makes me feel once I read it.",3,3,3,0.75
12013,5,"The mood in exerpt is in between grateful and caring and hard because thats what @PERSON1's mood ended they way it created was by the type of house he living with them and and also the people @PERSON1 about. Also another mood is comfortable for example when he said ""I was born in Newark, @LOCATION2, in a simple house explains his mood towards everything. ",1,1,1,0.25
12014,5,"The mood created by the author is a feeling of greatfulness for his parents.Narciso Rodriguez is grateful to his parents for coming to the United States with courage. @CAPS2 realizes that they came to this country to give their children better lives. His parents had no knowledge of the @CAPS1 language. Rodriguez's parents had good jobs in Cuba, and had to start their lives from scratch, all for Narciso. Rodriguez has ""often told them of my admiration for their strength and perseverance, and I've thanked them repeatedly."" @CAPS2 is grateful to his parents for turning his small house into a home in which family is valued more than materialistic things The first sentence of paragraph six, Rodriguez states, ""I will always be grateful to my parents for their love and sacrifice."" That is an extremely good indicator that the mood created by the author is a sense of greatfulness for his parents.",4,4,3,0.75
12017,5,"The author created a calm mood. Everything he talks about is in the same tone. When he talks about the kitchen in his home, he also created a happy mood. He was calm while talking about the memories in his old home. He stayed calm when he talked about how caring his parents were. Overall, the whole writing is in a calm mood.",1,1,1,0.25
12018,5,"The @CAPS1 created by the author in this story is a couple different types of moods. One of those moods is a happy and good @CAPS1. One example of this is when the author states ""I Learned there about how to love. I will never forget how my parents turned this simple house into a home."" That shows a good @CAPS1 because it is about loving. Next example of a happy or good @CAPS1 is when the story states ""Countless extended family members came and whent-and there was often someone staying with us temperally until they were able to get back on there feet."" This shows a happy @CAPS1 because they are welcoming people into there family. Another @CAPS1 in the story is sad. One example is when it says ""Could not afford to move into a moddest three room appartment"" This is a sad @CAPS1 because a you always want the best of for people and if there to poor to afford a good place and that is sad. Also it says ""They struggled both personally and financially. This is a sad @CAPS1 because they are haveing trouble getting by. There is more then @NUM1 @CAPS1 in this story, but the most import @CAPS1 I think is loving. A example of loving is when it states ""all thes cultures came together in great solidarity and friendship."" That line right there is showing love. That is the most importand @CAPS1 to know in this story, loving.",4,4,4,1.0
