essay_id_comp,full_text,holistic_essay_score,prompt_name,task
3E875F22BACF,"Plan:A photo from 1998,is a pciture of a mask. So why they ""MGS"" claims is not a face? We don't,be we do know is that a high-resolution images and 3D altimetry takes picture from outer space. It says that ""NASA's Viking 1 spacecraft was circling the planet,snapping photo possible landing sites for it's sister ship"". Meaning that maybe their is a possibitiy that maybe there is an ""Anicent civilization"" that lived on Mars that we don't know about. It also says, ""A few days later NASA unveilied the images for all to see. The caption noted a ""huge rock formation...which resembles a human head...formed by shadows giving the illusion of eyes,nose,and mouth. So basically it tell the readers or the scientist thatat some point of time their was humans on ""Planet Mars"",and really they're trying to get them to realized just because its a""huge rock formation"" what if they'rereally humans skulls under all of the rocks?""The Face is bona fide evidence of life on Mars evidence that NASA would rather hide,say conspriacy theorists. This shows that NASA was trying to keep it a sercet that theirs are head with a mouth,eyes,noes,and ears on Mars and they wasn't trying to put in no type of effort to get deeper in the situation or not even assummed is not normal for a planet that has nobody lived on and has a unusal head that just poped up out of nowhere on ""Planet Mars"".",2,The Face on Mars,Text dependent
DEA8B37D9FB0,"Now there hasnt been real information on the existence of aliens or any other lifeforms of that kind. Stories behind those creatures are usually made up by many people. We dont have any evidence as to seeing or taking pictures of any aliens or UFO's. So why would aliens be on Mars?

Due to the fact that researchers have identified that the ""Face"" is juast a mesa, I think is safe to say that there are no alien life forms on mars and there never was.

Nasa has very good cameras that are way better than the ones in 1976. They can zoom in way more and take 3-D images as well. if there were aliens living on there you would be able to see UFO's and a whole lot of aliens on the planet. And if there were Egyptioan style pyramids or even small shacks you would be able to see them to. The ""Face"" is a martian equivalent to a butte or mesa as scientifically proven by scientist.

Another reason as to why the mesa on mars is a landform and not some alien made artifact is that in the article it said that there were shadowns giving off the illusion of eyes, nose, and mouth. ""Its a good way to enage the public and attract attention to mars"", as said in the story. Also making the Face a pop icon also would make more people think that there really is life on mars without any real evidence. The face appeared on movies and magazines, which made more and more people follow this trend of life on mars.

The final reason as to why the object on mars is just a landform and not an alien made thing is that on a cloudy, wispy day, the photo was taken. Making it seem like the aliens did it on purpose. But, scientist took the photo again on a less cloudier day and found out that is was just a landfrom after all. when they shot it with their better camera, it showed that is was just made by mars just like earth makes its own lanforms sometimes. So it seems as though technology from back then just wasnt updated enough to get the job done.

Ultimately, the reason that evryone thought that there were life on mars is because technology wasnt as evolutionized as it was in 2001 compared to 1976. With the technology today, we would be able to find out right away if there were actually life on mars. So in conclusion, there is not life on mars and there never was.                 ",4,The Face on Mars,Text dependent
EFAB32B20CD5,"I am going to prove that the face you saw on the planet is not a alien and that it is a natrual landform. On May 24,2001,""NASA's Viking 1 spacecraft was circling the planet,snappin photos of possible landing sites for its sister ship Viking 2,when it spotted the shadowy likeness of a human face. An enormos head nearly two miles from end to end seemed to be staring back at the camreas from region of the Red Planet called Cydonia.""This shows how it all started.""A few days later NASA unveiled the image for all to see. The caption noted a ""huge rock formation...which resembles a human head..formed by shadows giving the illusion of eyes,nose,and mouth.""The authors reasoned it would be a good way to engage the public and attract attenion to mars.""This shows that everyone is going to go back and forth about if its a alien or a landform.""And so on April 5,1998,when Mars Global Surveyor flew over Cydonia for the first time,Micheal Malin and his Mars Orbiter Camera (MOC)team snapped a picture ten times sharper than the orignal Viking photos. Thousands of anxious web surfers were waiting when the image first appeared on a JPL web site,reavaling...a natural landform. There was no alien monument after all. This shows that ther was no alien face in the planet in the first place and that it was a landform the whole time.                                                                                 ",2,The Face on Mars,Text dependent
A4D0859B9524,"In 1976, Viking 1, a spacecraft, was in search for its sister ship, Viking 2. When searching, they snapped photos of various Martian landmarks including what is now known as ""The Face on Mars."" They took this photo from an angle where it look as if a face was coming out of the ground. At first, NASA thought this might possibly be an artifact from Martian civilization, but were disappointed when they found it was just another landmark. Conspiracy theorists believed NASA was simply trying to hide the truth from them, but all of NASA's research proves the face is just an unusually shaped landmark.

Viking 1, the initial spacecraft to spot the landmark, didn't have the best technology. compared to today's technology, the picture would be considered blurry and out of focus. Yes, at first a few scientists believed the face was an alien artifact, but instead of jumping to conclusions, they did more research. this meant another spacecraft would be sent to get better evidence.

On April 5, 1998, NASA sent the Mars Global Surveyor to get the better quality pictures to conclude their research. At this point in time, the technology had improved tremendously and the picture turned out ten times sharper than the first picture taken by Viking 1. This helped both scientists and some conspiracy theorists to understand it was simply just a landform. Still, there were some people who believed it was an artifact. They complained they took the picture during a cloudy time of year, and that this might have affected the picture quality.

Again, even though it was becoming quite an expensive mission for NASA, they returned to get another picture. On April 8, 2001, Mars Global Surveyor came close enough for a second look. The 2001 one picture was such a high-quality picture, it was said if there were any objects on the ground, they would easily be able to zoom in and identify what it was. Now NASA had proved that this brilliant ""face"" was only a landform.

NASA did endless amounts of research in hopes of finding evidence of martian life, so why would they hide something like that? Releasing this to the public would benefit them more tahn if they hid it. The latest picture the spacecraft took of the landform proves that it simply IS only a landform. The research NASA has put into may not have given them the results they wanted, but it may later benefit them in finding life on Mars.",4,The Face on Mars,Text dependent
A4ECC77D6EFE,"The ""face on mars"" is not a real face. The face is a mesa or butte that looks like the ones found in the American west. It looks like a face by the shadows that form on it. The camera that found the ""face on mars"" was old and later a new one took a picture that can clearly see the surface. The new camera cannot be argued with because it is the latest and clearest. Also why would NASA try to hide the fact that there was aliens on Mars when it would clearly benefit them alot.

The mesa or butte on mars is nothing but so. Saying that the government is hiding something like that kindof sounds dumb. If you think about it in the way i do it would be lke an alien race looks down on our planet saw a mesa that looked like a face and thought we knew he was there and wanted look at him/her/it.

Also dont you think NASA would have made a bigger deal about the ""face"" it was a real face. All in all the face just got blown out of proportion when it is just a rock.

If you are about to blame the camera and say it was the cameras fault and how it is a face and not a mesa you are wrong. First: NASA stated that they would take a better picture so why would they lie? Second: NASA would not spend all the money it took to get the spacecraft up in space to take a picture if it was not real. Third: if they did spend the money to get it up there why would they send a crappy camera? Fourth: NASA also stated they was going to wait for a clear day too so it is not clouds. The camera was fine, the weather was fine,and the image is completely real too.

If ther was really aliens on mars it would benefit them alot. Think about it why woul NASA lie about something helpful. If there were aliens on Mars NASA would get billions and billions of dollors to study them. Also if there were aliens why would we keep it a secret any way,because what if they had technolligy we didn't wouldnt we already have it? If there were aliens wouldnt they have already discovered us, so if they had bad intentions we would already be at war.

The ""face on mars"" is totally fake. Now that ive bestowed upon you my knowledge maybe you can pass it on to other conspiracy theorists. Then maybe the ""face on mars"" thing wil finally blow over. Next time something like this happens you can probably look into that further too. Also maybe just maybe conspiracy theorists might come to an end.       ",4,The Face on Mars,Text dependent
08A6AD8C775B,"If it were a real martian creation then you would be able to see possible life forms around it and it wouldn't be facing towards the sky, it would be like a statue, plus it would have been a really fantastic descovery and we would try to make contact with the martians and see how they live and survive on the planet so we could possibly live there one day. NASA would send space crafts and rovers to Mars so we could study the creatures. Finding out how to survive on mars and the other planets is important and is something humans should learn how to do just in case if something happens to earth and we aren't able to go back to it. But as you can see in the pictures it's just a messa, a natural cause in nature, something that happens on earth, but it just so happened to look so much like a face from the possible clouds and blurry picture from the first. Many people at NASA want wanted that to be a statue or something that a living creaturs has made, but as you see in the pictures it starts to look more like a natural cause of natural cause.",2,The Face on Mars,Text dependent
9C88B308AF78,"At first, this face is just a natural landform. Most of the people believe that there is no alien in this world. Scientist figured it was just Martian mesa, common enough around Cydonia, only this one had unusaul shadows that made it look like an Egyptan Pharoah.

Secondly, the scientist keep researching whether is this an alien or it just a natural landform. A few days later NASA unveiled the image for all to see. The caption noted a ¨huge rock formation.....which resembles a human head...formed by shadows giving the illusion of eyes,nose, and mouth.¨ They found this information so some people might think it an alien because it has head,eyes,nose,and mouth.¨

Lastly, it has since become a pop icon. It has starred in a Hollywood film, appeared in books, magazines, radio talk shows, and even haunted frocery store checkout lines. Although few scientist believed that Face was an alien artifact, and some people believed that it was just a landform. When Mars Global Surveyor flew over Cydonia for the first time, Michael Malin and his Mars Orbiter Camera team snapped a picture ten times sharper than the orginal Vikins photos. Thousands of anxious web surfers were waiting when the image first appeared on a JPL web site, revealing..... a natural landform. There was no alien monument after all. I think it was just a landform and many people argue about this.       ",3,The Face on Mars,Text dependent
0F4450716E29,"Landform or face? Is everyones first question when they hear about the figure that looks like a face that was found on Mars in 1976. NASA has studied this topic and has come to the conclusion that it is simply landforms. Now the question is what kind of land forms and how did they form?

NASA has been studying this topic since 1976 to 2001. Team Nasa has been reshearching and studying picturers and has come to the conclusion that the face is a landform. We are highly certain it is a butte or Messa .A butte or Mesa is a lava dome. We compared the Middle Butte in the Snake River Plain of Idaho and it was the same hieght as the face on Mars. NASA has studied pictures that are so high tech that if there was small shacks on the planet you could see it! This reshearch has been fun for team NASA.

As part of the NASA team I can tell you we did thorogh research to be absolutly certain it was not created by aliens. If this were created by aliens it would be a big step for NASA and the world. I hope this information was helpful to you          ",2,The Face on Mars,Text dependent
EE84462914A3,"In the month of May, 2001 something strange and quite funny happened on the red planet, Mars. As NASA's Viking 1 spacecraft was circling the red planet, they snapped a picture of something that had the ""likeness of a human face."" Some people think the ""Face on Mars"" was created by aliens, but research has been showing, the face is only a natural landform.

On April 5, 1998, the Mars Global Surveyor flew over Cydonia for the first time to see if they could get another shot of the ""Face"". Sure enough one man snapped a picture ten times sharper than the original photos from the Vikings. When the image appeared on a JPL website many were shocked to find it was only a natural landform, there was no alien monument after all.

After all the searching for more information on the ""Face on Mars"" scientists yet again in April of the year of 2001 drew close enough for another look! Michael Malin and his team captured an amazing, unbelievable photo using a camera with maximum resolution. When examining the photo, they found that the picture actually shows it is ""the Martian equivalent of a butte or mesa--landforms common around the American West.""

In conclusion, the ""Face on Mars"" is only a natural landform and most certainly did not come from aliens. Thanks to the new and improved technology today, scientists were able to find out that the ""Face"" was only a landform which is even common on Earth. ",3,The Face on Mars,Text dependent
C620D8B8466B,"About twenty-five years ago, something happened around Mars. NASA, snapped photos of the object. On Mars, there is a face printed on the plant. People think it was created by aliens. NASA said it was created on it's own. Scientists figured it was just another Martian mesa. Those are common around Cydonia. A couple of days later NASA saw a nose, eyes, and a mouth. Everyone belived it to be a face of an alien, but NASA said it's just a face on Mars.

The face on Mars has become a popular icon. It has starred in Hollywood films, appeared in books, magazines and more! Some people think the face is ""bona fide"" evidence of life on Mars. Defenders of the NASA budget wish there was an acient civilization on Mars. The face, is located at 41 degrees north martian latitude where it was winter in April '98.

Mission controllers prepared to look again. Mars Global Surveyor is a mapping spacecraft that normally looks straight down and scans the plant like a fax machine. Thousand of anxious web surfers were waiting when the image first appeared on a JPL web site. The pictures were revealing a natural landform. Each pixel in the 2001 image spans 1.56 meters, com[ared to 43 meters per pixel in the best 1976 viking photo.

""As a rule of thumb, you can discern thinkgs in a digital image 3 times bigger than the pixel size"". In egyptia-style prramids or even small shacks, you could see what they were! There must have been a degree of surprise among mission controllers back at the Jet Proupulsion Lab when the face apperared on their moniters. NASA, a few days later, unveiled the image for all to see. The authors thought it would be a good way to engage the public and attract attention to Mars.

What the picture actually shows is the Martian equivalent of a buttle or mesa. Landforms common around American West. People say thst it's a lava dome that takes the form of an isolated mesa about the same height as the Face on Mars. ",3,The Face on Mars,Text dependent
ADDAB3785A00,"The Face on Mars is not what everyone thinks it is. Hollywood shows, magazines, and radio talk shows can exaggerate to make the landform sound like more than what it truly is. As a NASA scientist, I believe that you should know exactly what this historic landmark is, so you know the correct story for years to come.

First, you never know what publicity will do with the next big story. Media usually talks up the whole situation, to display the story bigger than it is. In this case, many people are under the impression that the landform is a face created by aliens, because of the media. Once a story is out in the public eye, people have different view points as well. ""Some people think the Face is bond fide evidence of life on Mars-evidence that NASA would rather hide, say conspiracy theorists."" This excerpt from the article states that many people believe that NASA is hiding something from the public, something that they don't want everyone to know about. However, NASA scientists, like myself, know that this is no extraterrestrial impression on the face of Mars, but rather a small mountain or hill that seems to resemble a face.

To back up what NASA has already said, you could easily have a prediction of what may have caused this mound to form. ""....landforms common around the American West. 'It reminds me most of Middle Butte in the Snake River Plain of Idaho,' says Garvin."" Garvin clearly gives us a connection that we can relate to. We don't all have the privilege to go into space, however we can understand what a landform like the Face may look like, if it is similar to a landform on Earth. Mountains, canyons, hills, or valleys are all form by different forces. The Face may have been formed by the winds on Mars, eroding away the rocks around it until there was a small hill left. Water could have possibly carved around the mound, leaving this landform. There are various, reasonable explanations for how this landform could have been formed.

In conclusion, the Face may be seen as multiple things to the public eye, but the experts at NASA know this landform is nothing more than a coincidence. This landform could have been formed by various causes, but it is merely a lucky chance that this mound would have the features resembling a human face. Although much talk may lead you to believe the Face is an alien creation, trust the expert scientists. The Face is nothing more than a normal landform on the face of Mars.",4,The Face on Mars,Text dependent
0298ECE3D4C6,"Why do you believe the face was created by aliens? When looking at this image, you can think about that at first but if you believe it immediately, then there is something wrong about that. I will explain to you why the face was not created by aliens though i will also explain why someone may believe that.

The face is an image we found in 2001 that was taken by our Viking 1 spacecraft that was circling the Mars. The face is an area of land on Mars that has the illusion of a face. The illusion of the face comes from the shadows making the land look like it has a nose, eyes, and a mouth that resembles a human face. It was a surprise for most people here at NASA but we didn't believe it was alien works immediately because we didn't have any real evidence of it. It just so happened to be a patch of land that looked like a face.

We couldn't say it was made by aliens because we needed proof of that and we haven't studied Mars' enough to prove that aliens made the face. We know Mars is similar to Earth but it's still a different planet in our solar system. Although we hoped it might've been an alien civilization, we studied the face more and it was simply a landform similar to a mesa or butte of our world.

Even though we know it was just a landform, there are reasons we could see people saying it might've been made by aliens. We know Mars is able to sustain life because of it's conditions and there has been few deposits of water found there, but we have never found an actual living species on the planet itself. We as humans still don't know if aliens live on Mars or if aliens from other worlds exist at all. Many people believe there are aliens from other planets and some don't really care about the subject at all but it is possible that there's life on other planets.

Because we haven't figured out if Mars has life, people believe the strange and convinient findings on Mars (like the face) are works of alien beings. Although we have confirmed the face was not a work of aliens, we still don't know if aliens exist. We can conclude that the face is not the work of aliens but there just might be unearthly beings on our neighboring planet, Mars. Before we can confirm there are alien beings on Mars, we would need evidence to explain they do exist at all. But we can conclude, the face is not made by aliens.",4,The Face on Mars,Text dependent
92A336C2C49E,"It is a landform because a landform is a pack of dirt compressed for years whitch means it isnt an alien from mars also called martians martions live up to 100 years on mars because its so hot and they have adapteed to it

Martions can not live on earth all the chemicals and gasses in our atmosphere will kill a martion and a mesa is a rock that is shaped like a face but isnt a face so i know that it is not a martions face and the mars rover drove for ever just to find life on mars and it didnt find anything not even water which a planet needs to have water to provide the nutrients and other good stuff that helps us live on planet earth

The mesa shows thta it has evelept rock like textures so that prove that it is a rock not a martions face a rock can form in many different sizes and shapes do you see the cracks on the left side of it it has cracked over the years and it take rocks years and years to start to break away bit by bit ",1,The Face on Mars,Text dependent
