essay_id_comp,full_text,holistic_essay_score,prompt_name,task
3CA082968626,"Would'nt it feel amazing to walk down the sidewalks to go some where and know that you are helping save our planets ozone layer. Well you would be! Limmiting car usage is starting to become the next big focus and some people have found some benifical advantages to the limit of car usage. It would reduce the emission of green house gases greatly. Businesses would see a tremedious profit because of people walking. Although, some people would'nt like this at all because it would take more time to get to one place, they still could car pool or even get some exersice by walking or riding a bike.

Green house gags has become a huge concern because it is destroying our atmosphere! In source 1, Elisabeth Rosental explains that passenger cars make up 50 percent of the green house gags in the United States and that just the cars! If we would limit our usage of car then we could reduce margin so muh all we have to do is find a more efficent way of transportation. In source 3, Andrew Selsky write about how Bogtoa had a car free day and Carlos Arturo says ""it was a good opportunity to take away the stress and lower air pollution."" So not only would we be helping save our atmosphere but we would be saving ourselves from stress of diving.

Businesses strive on bring in customes so they can make profit. If we would reduce the the usage of cars then customers wouldnt be problem for business men because people would be walking or riding bike and usally will stop for something to eat or even stop to look inside a shop while on there way to their destination. It would help the communites economy boost.

Some people might disagree on the idea of tring to cut the car usage rate because it will take a longer time to get some where. However, they could still car pool or even ride a bike and get some exerscie. Also, reducing car usage would help people become more social in their life. They could meet new people and get to know some one if they would ride the public bus. In source 4, Elisabet Rosenthal explains how accients from cars are a mjor cause of death but its so unsafe when you get out on the road. Reducing car usage has many advantages for our live to stress free and safe.

Deminishing car usages has many positive changes to our lives and to our planet. for exapmle, with less cars we would have less pollution being emitted into the air which i killing the atmosphere as we speak, people would be happier with less cars because they dont have to stress over driving and paying full attention on the road and conditions. Less cars would have a more social effect on the live of humans. The positive advantages on reducing car usage are endless!    ",3,Car-free cities,Text dependent
5FCEA1E5F5C6,"Imagine this. A world that caused you to suffocate when you opened your house door. No this is not a water world, just the poison-filled atmosphere caused by the doing of the last century or so. Since cars entered the time of modern technology, pollution began. More and more people purchased cars for their own wishes, desires, and/or conviniences that continously added on to the killing of the world. Now go forward in time. We're in the 1960's. This is the time scientists started to understand that the ozone layer began to appear with holes in it allowing dangerous U.V light to enter. This U.V is causing the water to rise, is now one big source of skin cancer, and many different detromental factors that destroy or will cause the destruction of a panoply of environments. All of this due to a good amount humans not having the energy or the will to find other means of transport.

""In German Suburbs, Life Goes On Without Cars."" So is the title of a fantastic article written by Elisabeth Rosenthal which shows that even an area with (I like to say) beautiful cars can survive and thrive rather well. Rosenthal is a fighter against the car epidemic, you can say. Rosenthal writes this article explaining how a small part of germany does not need cars to survive. The opposite, in fact; the survival of that little habitat is becoming powerful on the thriving scale. Rosenthal intelegently implements the opinion of a mother of two in this article. The mother, Heidron  Walter, states "" When i had a car I was always tense. I'm much happier this way."" Now, we can all agree that most moms usually have places to be prevalent to their children. As you can see, Haidron seems to be just fine. Not only is Haidron doing well, apparently, but she is now a source of the rehabilitation of this Earth.

Since we're in the area of Europe, what of the beauty and the capital of the world of love; Paris? Well, according to Robert Duffer's article on the pollution of Paris, there was a small outbreak of smog given off. In the very first sentence, I read a jaw-dropping sentnce that said ""After days of near-record pollution, Paris enforced a partial driving ban to clear the air of the global city."" Looks like the beauty of Paris was lost. Dont' worry though, your honeymoons will still be available in this city, thanks to that partial ban. In fact, if the smog were to become more of a definite factor in the environment, then it would of broke the record in Paris for that particular reason. Sadly, that was not all that was concluded from this observation; "", after five-days of intensifying smog...[The smog] rivaled Beijing, China, which is known as one of the most polluted cities in the world,"" concluded Duffer. Incredibly, this did not occur due to the fact that cars were simply at the off position, which is a way of change that you and I can easily achieve.

Enough of the safety of the ozone layer, what about your safety in a car? Did you know that the percentage of you entering a car and driving inreases your chance of getting in a car crash? Pretty obvious but you never thouoght of it that way have you? Now, think of this but the statistic will be towards your child/future child. Everyday, a teenager dies of a head on collision. May it be a drinking problem, texting and driving, or a simple mistake, either way, someone has been lost that day. Families lose a big part of them, a future is lost, an education that could've been used one day. Gone. Rosenthal states in her article ""The End of the Car Culture"" that 23% of young people have stopped driving between the years of 2001-2009. If I was a father, I'd add on to that statistic of 23%, not the other statistic...

You may be a brother, a sister, a friend, a father, a mother, but you are human. As human, it is your responibilty to stop our foe, greenhouse gases and U.V light. The time of gasoline cars have ended and we have entered the era of higher, more environmentally friendly versions of cars. Thes cars are detteriorating the world with malice. Now with the help of all around the world will be much more beautiful. Now, Imagine this. A utopia filled with vibrant colors and vigorously jubilant people on the sidewalks of the world. People without the addiction of cars. People laughing, enjoying themeselves, living, and of course, breathing.                                                                                                                                                                    ",3,Car-free cities,Text dependent
98228788A0B2,"umm, maybe we can settle downoff the cars !!, i beleive that can be an good idea for citizens in the united states without cars this can be a better world for me and people in my community and my city , this can help reduce the amount of air pollution from cars and  from other automobiles ,another way  we can decrease the use of cars is by having a car-free week. these ways can make a big change in the way people use cars  in thisx culture.

the reduce in car usage can help people from getting sick from trucks and cars from polluting the air, not only can people get sick but animals such as,dogs cats and some farm animals wat humans eat. the pollution in the air can cause plants to  die what farm animals feed on,for example where i live i saw an horse suffering from  dead plants. also, car pollution  can sometimes cause crashes because of all the smoke from an bad engine or even car that fan can be over heated, for instance one time i was on my way to walmart on a very hot day , all of a  sudden smoke started coming from my mom smoke pipe under the car, the cause of this was because her fan was over heated. there can be many ways an car can cause  pollution in the air thats why we need to slow down on  the car population or usage a day.

air pollution can be a major way fror the president to pass an law about car usage. but,  another way to stop people from using there cars. are by having an week off from cars and big trucks,if we have an week off from cars  more people  would be walking more or riding bicycles. for example, according to the seattle times in the city of bogota  people had less stress from being jammed up in traffic and lower air pollution. ,moreover, this can help because it can slow down the amount of fuel people use in a day. just imagine one week without cars this people can be able to catch the bus instead of driving. without cars people could slive better.    ",2,Car-free cities,Text dependent
129C7018B2AE,"The Cars we drive today. The usage of car pollution each day we all drive? Do you know how many cars drive in a day and give off gasoline or d iesel and ect gases? Do you drive or do you know anyone that drive an their car gives off pollution? Do you think we the people all over the globe should just give up on cars.............? Let's see what others think about this?

First off, the way car usage is used today I believe we need to cut back on the car usage because as we the people are polluting the air with more toxic that may one day kill Man Kind. Another reason we the people of this globe shouldnt use car usage is in "" Article one Source 1: ""In Vauba, Germany residents of this upscale community like suberban pioneers for example few soccer moms and executives have givien up there cars"". Why well I believe they have given up their cars because not only of the pollution that they can cause but they as people can also wall place instead of driving to places that were mainly just down the street why use gas when you can just walk. My second reason is why driving in Article 1: ""Vauban, Germany when cars are only allowed in two places in Article one "" Car ownership is allowed, but there are only two places to park-large garages at the edge of the development"". The differences in Artice two: (My own words) Paris baned driving due to smog is because when you started up your car and it pushes out all that gas pollution afterwards that goes into the car put not knowing were its going someone could in heal that gas pollution and get sick. for instants "" Diesel fuel was blamed, since France has.... atax policy that favors over gasoline"" Let's just these gases is used to make up the car. In Article two""Diesel makes up 67% of vehicles in Framce, compared to a 53.3% average of diesel engines in the rest of Western Europe, according to reuters. Meaning the gas used for cars out of the united states for example like France and Europe uses for then we the people in the united states do.

Next off, in Article 3: In "" BOGOTA, Colombia its a program that is set to spread to other countries, millions of colonbianss hiked, biked, skated, even took the busto work during a car-free day yesterday , leaving the streets of this capital city eerily deviod of traffic jams"". In Article 3, as I have read in BOGOTA, Colombia the rush-hour restrctions have dramatically cut traffic even the restaurants andupscale shopping districts have cropped up majorally. In Article 4 "" President Obama's ambitious goals to curb the united states greenhouse gas emissions"". Now we are the next step to have or car usage rate dropped.                    ",2,Car-free cities,Text dependent
596FA7F09075,"Some may say that they need cars to get around. Some people love thier car and could never dream of giving it away. Some also don't care about cars that much. Well in Germany and Paris cars are banned, yes I said banned. Some people may be shocked at this but others not so much. Some may ask how do they get around places? Some might ask so do they just walk everywhere from place to place? Some may ask do they actually like living without a car? Some might not even agree with the whole banning cars thing and may have lots of other questions. Well if you wanna know the answer to those questions well read on. Pay attention while you're reading and as I explain to you why these people think life is better without cars.

Having a car is important to mom's especially to the mom's that have about three or more kids. Mom's have dudies to do including taking sons to soccer ball games. Well a mom in Vauban, Germany got rid of her car. She actullay enjoy being car-free, and get this seventy percent of Vauban's families don't own a car. Also fifty-seven percent of people sold their car just to live there, obvisously more and more people are agreeing with this no car thing, and they would much rather take buses and taxies.

Now am not saying that everyone will agree about banning cars, read on to see how the people in Parris disobeyed the no car rule and what happened to them. On Monday motorists with even-numbered license plates were ordered to leave their cars at home or pay 22-euro (31 USD). The same would apply the next day for the odd-numbered plates. According to an international news agency headquartered in London almost four-thousand drivers were fined. Twenty-seven people had their cars impounded for their reaction to the fine.

Some people may not know the real reason that people try to limit car use or even ban it in some countries. Its to take away stress and to lower air pollution. In Bogota, Colombia they had a care-free day and it turned into a big hit. On this car-free day millions of Colombians hiked, biked, skated, or took buses. Leaving the streets of this capital city eerily deviod of traffic jams. You know but not everyone was willing to parcisepte in this event and those people faced twenty-five dollar fines. This program was set to sprend to other countries and it did. For the first time, two other Colombian cities, Cali and Valledupar joined the event, and they were happy.

In conclusion limiting car usage or even banning cars is a good way takes stress and lower pollution.

Having to drive around alot can put a lot of pressure on a person and the pressure is lifted when they dont have to drive anymore. Air pollution is bad there are already a lot of things polluting the air why not make cars one of things thats not polluting the air. Also there will be less car traffic noone likes being stuck in traffic. I think that limiting car usage is a good thing. It will save us in the long run.            ",3,Car-free cities,Text dependent
54B9CFA95D80,"Fellow citizens, cars have become a major role in our daily lives. They have their many excellent uses, however there are advantages of limiting that usage. To name a few are, that it's enviromentally healthier and it's less money you have to spend on them. Now let me explain why it's a smart choice to take advantage of limited usage of cars.

Paris recently (according to source two article ""Paris bans driving due to smog"" by Robert Duffer) came up with a brilliant idea of partial driving ban to clear the air of the city. They took days were only even or odd liscense plated cars would drive or they would suffer a fine. However public transit was free throughout the week. This promoted less congestion and smog which is much better for the enviorment by lowering the amount of pollution in the ozone layer. As well as a cheaper way to commute. ""Congestion was down 60 percent in the capital of France, after five-days of intensifying smog...rivaled Beijing, China, which is known as one of the most polluted cities in the world"". This shows just how out of hand the smog had gotten but with limiting the amount of cars used they managed to clear over half of it! Making the world greener than before.

Meanwhile in places such as Vauban, Germany, the residents went as far as giving up there cars. (according to source one article ""In German Suburb, life goes on without cars"" By Elisabeth Rosenthal) About 70% of the residents no longer own cars because it's either too expensive to have one on the edge of town and it's generally forbidden in this experiment in the new distirct. They even go as far as to say that it's better without having one. ""When I had a car I was always tense. I'm much happier this way"" said Heidrun Walter,a resident in Vauban according to the article. People in general, especially the younger generations don't use cars or have liscenes in comparison to older people who are more likely to retain their liscenses as the age was shown in research. People now don't care as much as what cars are driven but are more focused to get from point A to point B, it's simply a means of transportation. (In source 4 article ""The end of car culture"" by Elisabeth Rosenthal).

When it comes down to it, cars are transportation, but there are plenty of other means of transport that are free or cheaper such as buses, trains, bikes or even car pooling. While at the same time creating less pollution and congestion, making it enviromentally healthier.                                            ",4,Car-free cities,Text dependent
939718B6780D,"in germany people dont have cars like they do in america. in germans people have to have a big place to park there car like a large garage. but i it costs 40,000 dollars to buy the garage. so 70 percent of germany doesnt have a car.

on monday motorists are told to leave there car at home or there is a 31 dollar fine. almost 4,000 drivers where fined one day.27 people had there car impounded because of ther reaction to the fine. cars have been baned for 3 years. only buses and taxies are permited for the day. there goal is to promote alternative transport. violators faced a 25 dollar fine.

parks and sprots cneters have bloomed since they have scut traffic. presdient obama has ambitious goals to curb america. studdies show that fewer americans are buying cars and getting less licenses as  the years go by.

in america as of april 2013 the number of miles driven was nearly 9 percent below the peak and equal to where the country was in january 1995.

new yorks new bike sharing program and its skyrocketing  bridge and tunnel tolls reflect the new priortiy.    ",1,Car-free cities,Text dependent
8CB328E9A1BF,"Cars have been an important part of transportation in society for many years. However, in some communities that is changing. Many young people are not getting their licenses and some are giving up their cars. The streets of Vauban, Germany, are mainly ""car-free"" and the suburb only has two places to park cars, at the expense of $40,000. Limiting car usage results in many advantages.

One of those advantages is helping the environment. The article ""Paris bans driving due to smog"" by Robert Duffer explains Paris, France, put a driving ban into effect because of smog rivaling that of Beijing, China. The ban was based on license plate number, only allowing certain numbers to drive on specific days. Eventually the ban was lifited because the smog had cleared enough. Limiting the number of people that used their cars resulted in cleaner air, which is healthier for everyone. If limits were put into effect into other places, that could reduce air pollution, helping the environment. Americans are also buying fewer cars and driving less than previous years. The article ""The End of Car Culture"" by Elisabeth Rosenthal says, ""If the pattern persists - and many sociologists believe it will - it will have beneficial implications for carbon emissions and the envrionment, since transportation is the second largest source of America's emissions, just behind power plants"". That is another example of environmental benefits from limiting car use. By utilizing other forms of transportation, the impact a person has on the environment is greatly reduced.

Another advantage that comes from limiting car use is lower stress and better mental health. In the suburb of Vauban, Germany, fifty-seven percent of families sold their cars to move there and seventy percent do not own cars. In the article ""In German Suburb, Life Goes on Without Cars"" by Elisabeth Rosenthal, Heidrun Walter says, ""When I had a car I was always tense. I'm much happier this way"". By not owning a car, a person has less stress and can relax when traveling. There is probably less focus needed when traveling without a car because there is no worry about other drivers. Bogota, Colombia has started the Day Without Cars, the goal being to promote alternate transportation. Violaters recieve fines of twenty-five dollars. In the article ""Car-free day is spinning into a big hit in Bogota"" by Andrew Selsky, Carlos Arturo Plaza says, ""It's a good opportunity to take away stress and lower air pollution"". People could enjoy the outdoors, without the constant noise and pollution from traffic in the city. That could lower their stress and increase their happiness.

Limiting car use has many advantages, some of which are helping the environment and lowering stress. Some suburbs, specifically Vauban, Germany, are mostly ""car-free"". A trend of buying fewer cars and driving less is also growing in America, which is beneficial to the environment. Plus, the stress of driving a car is taken away when their use is limited.    ",4,Car-free cities,Text dependent
702FDD64B9D5,"In Vauban, Germany, residents there have a unique way of doing things. They have given up the idea of cars. Even driveways and garages are starting to be forbidden and there are only a few streets in use. Vauban is becoming an example of a growing trend in Europe and is trying to seperate suburban life from auto use.

The cars being used particularly in the suburbs are a main reason greenhouse gases have increased over time. There have been many efforts to make cities denser and better for walking, but now, planners are focusing on the suburbs. ""All of our development since World War II has been centered on the car, and that will have to change,"" said David Goldberg. The U.S is now starting to promote ""car reduced"" communities and some suburbs are starting to look a little more Vauban-like. Also, the idea of less car use is being spread globaly, even in Paris, France. Fines started to be inforced on citizens that didn't leave their cars at home after a day of near-record pollution. Since deisel gas is favored in France, that became a huge blame along with the cold nights and warm days in France causing the warmer layer of air to trap car emissions. In addition to that, France is already one of the top smog-containing European Captials. Despight all of this, there are few exceptions being made.

In Bogota, Colombia, a program had begun that was proposed to spread and inspire. It was their third straight year they banned car use for a day with the exception of buses and taxis. Their main goal is to take away the stress of Colombians and to reduce air pollution. Authorities from other countries even became enthusiastic about the idea and before you know it, the idea caught on to two other Colombian cities. The idea has caught the attention of many, even our president.

Obama stated that he has set goals to lower the United States greenhouse gas emission. This being said, studies have shown that Americans are buying less cars then usual and are not driving as much as we use to. The United States had long been one of the world's biggest car cultures and now the love with the vehicles seem to be cooling down. This has been showing signs that recovery is on its way and the use of carbon emissions has been decreasing.

There are many factors that play in the decrease of car use. People are being connected through social media, suburbs are becoming less apealing, and communicating has become easier with the use of elctronics. The rate of driver lisence have gone down and people are finding more ways to get to places they need to be.     ",3,Car-free cities,Text dependent
B2266B51FEBB,"All around the world, cars have influence our lives for the good or for the bad. Whether that is getting people to their jobs or getting into an accident. Cars have altered our lives and are doing it constantly. Although for a century cars have benefited humans greatly, cars have negative effects and banning cars can help decrease the pollution all over the world, it saves the little resoucers the planet has, and car accidents will occure less.

To elaborate more, countries all over the world are trying new ways to decrease the air pollution as much as possible, whether that is banning cars or restricting them. In Vauban, German cars are restricted and if you have a car it is very expensive to use. In Vauban, 70 percent of families do not have cars, and inorder to move in to the town 57 percent sold their cars. The idea of resticted areas are getting big ,and for Vuaban has 5,500 residents, that shows that people like the idea and will support it. People in the town have claim to enjoy it alot and are happier. In Paris, France their idea to help low the pollutin in the air was to have specific licenses plats restricted on certain days of the week. France had very bad smog and within 5 days the smog decrease 60 percent. In Bogota, Columbia they had similar goals as other countries like Germany. Carlos Arturo Plaza said,""It's a good opportunity to take away stress and lower air pollution.""  In Europe cars make up 12 percent of the greenhouse gas and air pollution. In the United States Americans are driving less and the pollution in the air is decreaseing, benefiting the enviroment. Throughout the world, countries are tring to help the world, by decreasing the pollution.

Moreover, throughout the century cars have been using non renewable resoucers and now that alot of the people have cars, it has taken a toll on the enviroment. The world has only so much resoucers and once its gone it is gone, it takes time for them to come back and it willl not be in our life time. Using these resoucers have a negative effect they emit carbon in to the atmosphere creating greenhouse gas, that is bad. saving the resoucers and not using them can help with keeping the atmopshere cleaner.

Now people are banning and restricting cars for various reasons, but one reason is that for the past century cars have killed alot of people. It is one of the top reasons for deaths  in the United States and possibly in the world. If banning cars can save thousands of lifes why not do it. Banning cars or restricting cars means less cars which can result to less car accidents. Having less accidents results to less people getting hurt and potenially dying. Less cars can also mean that the goverment does have to focuse on roads and stuff like that ,but can focuse on improving the safty of the people on the sidewalks or at playgrounds. the funds can go to better causes.

The world we live has changed enormously and now inorder to save the plant and the people in it, we must make changes as a society, inorder to live long and healthy. Banning cars might be one of the many choices we must make inorder to live. Banning cars can help decrease the greenhouse gases, conserve the resoucers, and less people will die from car accidents. Who knows cars may be a thing in the past int he next decade or two.               ",4,Car-free cities,Text dependent
7563AFFB29BF,"For many years countries like the United States, France, and Germany idolized the cars that they managed to manufacture. This so-called ""love affair"" between people and their cars, though, has started to diminish, and it may be for the better. In the past, the people who owned the prettiest, loudest, and coolest cars considered themselves to be at the top of an automobile social structure, but now, new generations are starting to move away from buying cars. They've resorting to walking, bicycling, or taking a form of public transport. Sure, owning cars may make you ""better"" than everyone else, but at what cost?

Carbon dioxide emissions are at an all-time high, meaning that cars are harming the world more than helping it.

Yes, cars will be continue to be seen as cool, and owning cars will continue to be seen as cool, but nevertheless, with green house gases emitted from the tailpipes of cars ripping holes in the Earth's atmosphere, cars seem to be more of an impediment to the cause than an improvement.

Countries in Western Europe such as Paris and Germany have recognized that the exponential amounts of smog produced by cars are becoming dangerous. Legislators everywhere are taking cautious steps towards eliminating the gases that have a choke hold their cities. An official of the Transportation for America, David Goldberg says ""All of our development since World War II has been centered on the car, and that will have to change,"" (Par. 7, Rosenthal). Cities in Paris and Germany are adopting a similar idea- developing cities than have a ban cars.

Vauban, Germany is one of these cities, dicouraging their 5,500 residents to give up their cars, charging them $40,000 to be able to park in one of the two garages in the city. As a result of these rules, 70% of the families that live in Vauban don't own a car, and 57% sold a car in order to live there (Par. 3, Rosenthal). The citizens are reported to be happier and less tense without a car, claiming that cars were the cause of their stress.

Communites like Vauban are set up in a way that makes life easy for the car-less citizens. In this approach, stores and offices are placed within walking distance from the houses, rather than in malls along some distant highway (Par. 6, Rosenthal). This has effectively reduced the amount of emissions of green-house gases drastically in Germany, and other countries around the world are starting to adopt Vauban's basic precepts in an attempt to make cities more compact (Par. 6, Rosenthal).

Paris, France is one of these cities that is revolutionizing its transportation. Paris has more smog than any other European counry, with 147 micrograms of particulate matter in the air, compared to 79.7 micrograms in London (Par. 17, Duffer). The smog rivaling that of Beijing, China, attempts were made by the government to reduce this smog, fining motorists for two days if they were found using their cars. France, having tax policies that favored the use of diesel over regular gas, blamed diesel fuel for it's record pollution levels.

Bogota, Colombia ran into a similar problem with it's high numbers of carbon dioxide emissions. The country has developed an atmosphere improvement campaign in the 1990's, constructing hiking and bicycle paths to encourage people to go ""car-free"". For the Day Without Cars, alternative transportation like taxis, buses, and bicycles are promoted, and violators that use their cars on this day are fined $25. Despite the constant rain, participants still turned out, claiming that ""It's a good oppurtunity to take away the stress and lower air pollution,"" (Par. 24, Selsky).

Other cities in Colombia have joined the event such as Cali and Valledupar. The mayor of Asunción, Paraguay, hearing about the revolutionary event says ""These people are genertaing a revolutionary change, anf this is crossing borders,"" (Par 26, Selsky). Since the Day Without Cars' institution, parks and sports centers have prospered, sidewalks and roads have been repaved, and traffic congestion has been dramatically reduced (Par. 28, Selsky). The appeal of car culture is decreasing, and it has effected countries all over the world.

An ""incipient shift"" in American's behavior over the last few years sugests that the American people are driving less, buying fewer cars, and getting fewer licenses every year (Par. 29, Rosenthal). The number of miles driven by Americans peaked in 2005, and has been diminishing steadily after that. Due to the recession, the majority of Americans couldn't afford to buy new cars, meaning that less people were driving.

Mimi Sheller, a sociology professer states that, ""Different things are converging which suggests that we are witnessing a long-term cultural shift,"" (Par. 35, Rosenthal). What she says is true; carpooling, van and public transportation services, and bike-sharing programs are the most populat they've ever been. Shifts in the population of drivers may accelerate the current trend, and the ""cash-strapped"" Americans that can't afford a car may never actually have to buy one.

The teenage and young adult population has been affected by this cultural shift aswell, with many teenagers not bothering to get a liscence. They figure out other ways to get around, and revolve their schedules arounf where they can walk or which friend they can ride with. Driving by young people is at an all-time low, dropping by 23% between 2001 and 2009 (Par. 41, Rosenthal). Many young people are adopting the ideas that owning, or even driving vehicles is impractical, or even undesirable. This mind-set, in turn, is reducing green house gas emissions unintentionally.

Over the years car and culture trends have changed multiple times, and this trend occurring now is probably the best one yet. Reducing carbon dioxide and green house gas emissions is very important, and this current philosophy and outlook on cars is aiding the elimination of those harmful gases. ""Pedestrain, bicycle, private cars, commecial and public traffic are woven into a connected network to save time, conserve resources, lower emissions and improve safety."" (Par. 43, Rosenthal). Overall, this idea is helping the Eath, unlike the many ideas before it. Limiting car use has had a positive effect on the world, and has been advantageous in many countries  in helping them revitialize their cities.    ",3,Car-free cities,Text dependent
3BB79F3AEADB,"Cars, they are a part of alot of peoples everyday life. They alow you to get around easly whenever you need to, but what would you do without them. Some communitys are giving up cars like in ""[Vauban] Germany [where]...[s]treet parking, driveways and home garages are generaly forbiden"" (source 1). This may sound crazy but ""57 percent [of Vauban's families] sold a car to move [there]"" and ""70 percent [] do not own cars' (source 1). One of the reson pepole do this is to reduce there emisions to help the enviroment.

Emisions can ahave a drastic effect on citys because, many people driving in a small area can lock the gases in the city causing smog. In Paris ""[a]fter days of near-record pollution, Paris enforced a partial driving ban to clear the air ... On Monday motorist with even-numbered licence plates were ordered to leave their cars at home... the same would apply to the odds the next day"" (source2). In places like this people don't like having days where they can't use there car, as shown by the ""4,000 drivers [that] were fined"" (source 2) But, in other places people like having a day without their car.

Places like Bagota, Colombia ""cars have been banned with only buses and taxis permited for the Day Without Cars"" (source 3), where people enthuaicticly use alternitive transportation to get to work. For some people not driving relives stress, a bussnes man living in Bagota says ""[the day without cars is] a good opportunity to take away stress and lower air pollution"" (source 3).

Even though cars may seem like an important part of out society today, a cultural shift may be leading america away from cars. ""The number of miles driven in the United States peaked in 2005 and dropped steadily thereafter"" (source 4) so even though you may depend on youer car every day in a couple of years cars may not be the main transportation for the US. So you may want to start thinking about using other forms of transport because the age of the poluting cars is coming to an end.    ",3,Car-free cities,Text dependent
DE15E62ADB65,"The advantages of limiting car usage have are there's going to be less smog in the world. More people going to play sports and excersise. It's better too walk,ride a bike, instead of driving a car. Car usage is really bad for the earth.

If they limiting car usage there's going to be less smog in the world because in the second story it stated  that, ""cold nights and warm days caused the warmer layer of air to trap car emissions"". That means when you keep driving your car and it cold or warm the warmer layer in earth trap the car emissions. And its hurting the earth. Also, in the second story it said that ""the smog cleared enough Monday for ruling French party to rescind the ban for odd-numbered plates on tuesday"". They use less car in French becuase they had ordered motorist with even-numbered license plates to leave they car at home.

More people going to play sports and excersise, because alot of people not going to want to pay alot of money for a car and a place to park it. in the first story it sated that ""A car-owner buys a space, for $40,000, along with a home. Not everybody going to want o pay that much money for a car sapce with the house. Also,it stated that ""As a result, 70 percent of vauban's families do not own cars, and 57 percent sold a car to move her"". That tell me a car is really expensive and not alot of people got enough money to buy a car, they would walk instead of driving.

It's better too walk,ride a bike instead of drive a car, because when you drive a car its releasing smog in the air and that's bad for our health. The air the car release's can get us sick. Alot of people rather ride a bike or walk.""it's a good opportunitty to take away stress and lower air pollution"". that means walking help u alot if you stressing you can take a walk its going to take away your stess and its going to be less air pollution on earth. Also,thres going to be less air polution.

The advantages of limiting car usage have are there's going to be less smog in the world. More people going to play sports and excersise. It's better too walk,ride a bike, instead of driving a car. Car usage is really bad for the earth. That's why i walk most of the times beacause I want to save the earth.              ",3,Car-free cities,Text dependent
BFB4A021437E,"There are many advantages to limiting car usage. It is better for the environment, it is safer, and it cost people less in the stuggling economy.

To begin, limiting the usage of cars is a advantage because it is better for the environment. For example, ""...Paris enforced a partial driving ban to clear the air of the global city"" (Duffer). It is sad that there is so much pollution in the air that car usage has to be stopped in order for the smog in the air to decrease. After five days of smog, congestion was down by sixty percent in the capital of France. Obviously, limiting car usage is extremely better for the environment.

In addition, the less you use cars, the safer your community is. For example, Heidrun Walter ""...walked verdant streets where the swish of bicycles and the chattering of wandering children drown out the occasional distant motor"" (Rosenthal). Children coul not be wandering aroundif there were cars on the road. There are accidents all the time where children and adults get struck by cars even when they are trying to be safe. Obviously, if cars are not on the road, it will be safer for everyone.

Finally, limiting car usage saves people money. Actually, ""...Americans are buying fewer cars, driving less, and getting fewer licenses as each year goes by"" (Rosenthal). The less that cars are used, the less gas people have to pay for and so they will save their hard earned money. If people stop using their vehicles, then they will be more likely to sell the car, and then they will make money in the long run. If the trend continues, fewer and fewer people will use their money to buy cars. Clearly, limiting car usage allows people to spend less money.

To conclude, limitng the usage of vehicles as transportation is an extremely good idea because it is better for the environment, it is saer, and it costs people less money.         ",4,Car-free cities,Text dependent
