essay_id_comp,full_text,domain1_score,prompt_name,task,holistic_essay_score
3F0A465CBE35,"Dear principle.

The students of your school as well as I think you should go with policy 1 and allow cell phones during lunch and free times. We think this because when there is lunch that's our time and when there is free time that is also our time. During our time means that we will bother no one and do what we feel is fun, just like you would do what you want on your free time. Cell phones will cause no harm to your school , should they be put away properly. Cell phones during free time can be very helpful to students in predicaments where they need to call someone for an predicament such as

A student needing to call home for or projects

A student needing to call for an emergency

A student who needs to call home for notes

Or simply a students who needs a little happiness because their down

These are some of the reasons why cell phones should be allowed during lunch and free time. I hope you understand from a students way of vision and see that these are very important reasons why cell phones should be allowed during lunch and free time.

sincerely, a concerned student",3,Cell phones at school,Independent,0.4
43EC1533429B,"dear principal, I think you should allow us students to use cell phones during lunch because its our free time and we just wanna chat with friends and family. and i know we are not allowed to use our phones but what happens if our family have a emergency and they need to get in touch with they son or daughter they can call or text and tell us was going on. but now sense we can use our phones our parents have to call the office and get in touch with her or him.

I know you don't like us using our cell phone but just give us a try to see how it works with us students. and if you don like it you can change it back. but

I think that would be a very cool idea if you let us do that. our cell phones are very important to us students but i guess you don't realise it but its ok but we just need our cell phones to keep us busy while we are on our free time. and as soon as the bell ring to go to our next class we can turn off our phone but if you see our phones and we are using it u have the right to take it away.

Well I really think you should give us a try and see if it works but if it do it could or maybe stay that way. but I really think you should give us students a try and see if we can listen to the rules that u provided to us about our cell phones. and I know some of these students listen and some don't but if u try maybe something will work out for you and us students.",2,Cell phones at school,Independent,0.2
F6A2AEEBDF0D,"Dear principle,

I support Policy 1 because students can listen to music in there free time and have them off in class. The students would also have a happy day other then having there phones or iPods out during class and get in trouble and then be mad at the school.

Another bonus with this policy is that if they are caught with there phones or iPods teachers can take them away and give them back to the students at the end of the day.

Policy 2 just makes students want to test the school and see if you are kidding or not you would have more students in detention from having there phones or iPods out then anything else. Policy 1 has Students have a time to themselves and listen to there type of music. Most teens in that slide show had there phones out in hallways, in the library or when they were at lunch, well basically there free time to do what they want and to be independent , most teachers care if a student has a phone out during class time but if you follow policy 1 students wouldn't be mad a teachers and students wouldn't have break outs at the teachers.

The students should follow Policy 1 , so they can have a time just to themselves and chill. I strongly agree with Policy 1. I strongly disagree with Policy 2, kids would get mad more kids would test the school to see if they are serious and then find out the consequences but do it over and over again.

Parents may also be happy with policy 1 cause parents could check in on there kids and make sure they bring home what they need and if they have to stay after. Parents could also have there kids call from there cell if they need something cause then students don't need to call from a school phone and make parents think they are in trouble to most parents may or may not like this policy, some parents might not like either policy. But it doesn't hurt to try and see if it works out and if it does then keep it, if it doesn't go back to your old Policy.

A lot of students would be happy if the school followed this policy. But more stealing might happen cause students would have it out and someone could just walk by and take it and they would never know. I had my phone stolen from me out of my pants when i was at gym, students could have this same thing happen to them. They would have to put all that stuff in a safe and proper place during class like their locker or there backpack.

Sincerely,

A caring Student trying to help teachers and students.",3,Cell phones at school,Independent,0.4
BA6A9F0E5306,"I think policy one is the best because it's cool to have students in teachers bring their cell phones to school. One reason is what if their is an emergency and we need to call home.

Teachers can talk in class on the cell phone why can't we. I mean it can interrupt class but we can put it on viberrate. See what I mean I just heard a teachers phone go off.

We won't pay attention so cause of texting but that's why you turn it off during class time. And use them during free time, and they shouldn't take them when they go off in class.

And we also could use them during lunch periods.

In the video it shows students using their cell phones during class, at lunch, in the library, and in the hall ways. That's what i am talking about. But

I go against policy two because what if we miss the bus or something and we can't call parents to come pick us up.

Another reason is that's no fun, and everybody has cell phones these days. Just remember i am right you will see.      ",2,Cell phones at school,Independent,0.2
3E2C1148077C,"Dear Mr or Mrs Principal

I have heard that you may be considering letting the children have cell phone at and during school hours. My personal opinion on this is that student should not have cell phone at school for many reason. for example it a decisions it may cause student to cheat on test and finally way do u need cell phone at school anyway your friends are at school.

I Think that cell phone should not be at school for many reason but one reason would be why do u even did your phone at school when your friends are their. what I don't understand is when cell phone are such a problem at school. I know kids think they have better plans then school but i think they should have some thing to decision them also .

Cell phone shouldn't be used during school because their many thing u can do to get your self in trouble. Cell phone been the number one thing that get kids in trouble at school the reason for this is because student are texting in class. which make no nice to me I mean if its that important then it can be told out side in the hall way.

what student don't realizes is that we don't wanted to be mean to us student but we just don't wanted any cheating on test. I once read this article about this student who had big dreams and was going to try to change the world but one day she got wrote up for cheating on a test by texting this other student with the answer to that test. Of course she didn't get any point but not the way to start off trying to save the world and making it a different places.

So Mr. or Mrs Principal as much as it would upset the other student i think that we should not have any cell phone at school. I believe that their is not any use for them at school. I mean your friends are here, it cause people to cheat, and lastly its not the best way to use your spare time.",3,Cell phones at school,Independent,0.4
F3A197A8348C,"Dear Principal,

In my perspective as a student I honestly like policy one better because I use my phone a lot out of school.

I believe that it would be a good policy if students followed this policy, though most student don't follow most of the rules in school anyways.

I support policy one because I would like to be able to use my phone during lunch and text others who are on the other side of the room, instead of walking over there.

This is also another good policy because sometimes the duty aids will make us go back to our seat even if we just wanted to ask a quick question.

As I said earlier, as a student I like policy one better, but I believe the staff of our school would personally like policy two better.

I believe they would like policy two better, because how I also said earlier, some of the students don't even follow most of rules at school, especially the current cell phone policy.

I think the staff would probably end up taking more cell phones if they established policy one because students wouldn't turn their cell phones off because they were just currently using and they didn't have enough time before class to turn it off, or they forgot.

Once I rethink the cell phone policy, I believe it would be better if they kept the original cell phone policy that it has to stay in your locker.",2,Cell phones at school,Independent,0.2
9AF39AF24661,"Cell phones are a huge part of society now. They are used everywhere and anywhere you go; school, home, to the store, park, mall and more. As a student i think that cell phones are important to have at school just in case of an emergency or even if you want to contact your parents.

Policy 1 is to allow students to bring phones to school and use them during lunch periods and other free times, as long as the phones are turned off during class time. Policy 2 is to not let the students to have phones at school at all. In my opinion I think that policy 1 is a very appropriate rule. Lunch is a time where you can sit down chat with your friends, eat and if so, use your cell phone. I don't think that that's a distraction because they're so many people already talking about things, yelling, laughing, and more. You can also call your parents if you needed to ask about something. I know that I have to call my mom or dad a lot to get permission to go places and do things. If your phones are turned off in class they shouldn't be a problem because you won't be texting, playing on your phone, or it won't be making any sounds if you got a call or a text.

As for policy 2 i wouldn't want this rule to apply here at my school because i don't think that it is really necessary. They're are many good reasons for cell phones to be used here.",3,Cell phones at school,Independent,0.4
46CBC9429ADB,"Dear TEACHER_NAME's:

I wonder why we don't get to use phones in schools i got to reasons why we should use them my two reasons are?

my first reason is that just like working adults students need a break from sitting in a boring class all day working and studying and taking quiz's to alot of students in the united states cell phones is are way of communicating with people and each other we should be able to talk on are cell phones at lunch to kind of take away the stress we have in the classrooms.

my second reason i think we should have cell phones is because it keeps occupied so you don't fall into any trouble it is the backbone to a teens society it also helps teens with there communicating skills and helps us talk better. and that's why i think we should have phones during are free time lunch periods,breaks,library. etc.

well i told you my two reasons why i think students should be allowed to have phones at school and on school facilities.",3,Cell phones at school,Independent,0.4
791E6770644C,"Dear

Principal,

Cell phones in schools has been a controversial policy since cell phones became widely used by today's youth. Cell phones should be allowed in school during breaks and free time for the following reasons: students would be able to call for help during an emergency, students would be less likely to use them in class, and because there is no logical reason in not allowing them.

Imagine this scenario: an unknown and man walks into a classroom holding a firearm and says that anybody who yells will be killed. Students with out cell phones available would be unable to call for help in anyway. If the students had cell pones they would be able to quickly text there parents or another trusted person about the situation and ask them to call the police. Cell phones would greatly help averting a possible tragedy like this.

If students were allowed to use cell phones during lunch or passing periods they would be much less likely to do so in class. This is because the majority of students who use phones during class are sending short messages reminding another person of something or are sending messages to their parents telling them to pick them up because they are sick. These messages are usually not very urgent so most students would be glad to wait a few minutes until class is over if it meant they had no risk of getting in trouble.

The most important reason for allowing cell phones in school while students are at lunch or passing period is because there is no logical reason not to allow it. Students would not be able to cheat on tests if they could not use them during class. Although they could ask a student who already took the test what the questions were like they could also just as easily ask them in person.

There is absolutely no benefit to banning cell phones outside of class.

In conclusion students should be allowed to use cell phones during breaks because it could help students reach police during a tragedy, they would be less likely to use phones during class, and there is no reason that students should not be allowed to.

Although this has been a controversial topic for years, this is easily the most logical rule regarding cell phones in school and should be used immediately.

Sincerely, STUDENT_NAME                        ",5,Cell phones at school,Independent,0.8
EFC6EC79D28D,"Dear Principal,

I believe that you should allow students to bring their phones and use them during lunch periods and other free times. It is a much better policy that not allowing phones at all. Not allowing phones at all is bad idea because the students need their phones to contact their parents or anyone else. They need their phones in case of emergencies. The students will be very upset if you follow through with the no phones at all rule. The students would be much happier if you would allow them to use their phones during their free times. I think they would follow that rule way more then not being able to have their phones at all. Like I said before, the students need their phones in case of emergencies. What if something happens at home and their families can't get a hold of them? That would be a problem. So as you can see, allowing the students to use their phones during lunch periods and other free times is a much better policy.

Sincerely,

A Student",2,Cell phones at school,Independent,0.2
0C216F2C365B,"STUDENT_NAME

February 11,2010

IS.145 8-12

Policy 1

I agree with policy 1 for certain reasons. I would consider my principal to agrre with police 1. I would like to be able to use phones during certain periods. Some periods I would like to use my phone at are homerooms, lunch, and other free times. I will also like to use them so I would not be bored. Also, so if were using them during school we would not get it taken away from are teachers. One reason why I would like to be able to use the phones in school is so I would not be bored. Yes, we would only be allowed to use them during are lunch period and other free times. But, with one condition, not use them during class time. But otherwise we could bring them to school. There are students in the building who use them during class time and I do that at times is either because we bored, We now what the teacher is talking about , and because is something interesting. Some other reason, is because we like to take pictures with are friends, or are selfs. This is why I agree with policy 1.",2,Cell phones at school,Independent,0.2
EAC3596461E7,"Dear Principal,

Out of the two possible policies you are considering I would have to say that i favor the second. The idea of allowing students to use cell phones during free time makes absolute sense. Not allowing the phones during class time is respectable as well, that way the learning isn't affected.

During free time, students aren't putting their time into anything anyway. Letting them use their phones will have no affect what so ever or anything important, such as school work. There is really no downside to policy number one. It will make most students very pleased as well.

Policy two however, I am against. The idea of no phones what so ever seems harsh and strict. What is the student is having a bad day and can't call a parents for a little help? That could affect how the learn in school, not being able to have outside connections. It would be like the student was in a cage for an entire school day, how would you feel to be locked up in a cage? The student's should be allowed their freedom.

There is always a punishment for not following the rules, some will have to be thought of, of course, if the new policy that you choose is not followed. Don't expect everything to run smooth at first, things may always be changed. Try out letting students use the phones during free time, it's just something new. It may lead to a happier environment, and maybe even better grades for students. Young people love freedom and being allowed to do what they want, giving them this freedom could have a tremendous outcome. I am sure that you have many other things to think about, so, with that I give you, thank you and goodbye.

Sincerely,

A student with a voice.",3,Cell phones at school,Independent,0.4
9E0303CC5824,"Dear,

Principle

I think that the students should be allowed to use there cell phones during free time. It is not like they are going to cheat on a test because they are at lunch. But i also think that they really don't need them unless they have to text there parents. They really don't need them because they are at school with all of there friends so who do they need to text because all there friends are with them. before the students go into class they should have to drop their phones into a bin so they do not get tempted to text during class. When they have free time they should be able to use them because after all it is free time. They should also be able to use them at lunch because they might need to text there parents or a friend to tell them what time to pick them up or to bring them lunch because they forgot theirs. The second rule about not letting students have a cell phone at school at all is a bad idea to me. They should be able to use there phone because they might need them and they are the same as going on a computer at lunch because you can still email people and go on the internet. So why should you not be able to use cell phones if you can use computers. I think that you should pass the first policy instead of the second because all the students would enjoy being able to use them at lunch.",2,Cell phones at school,Independent,0.2
BAD78C43D291,"Dear Principal,

I was informed that you have two choices about cell phone policy. I have read both and I have came to the conclusion you should chose policy 1.

Policy 1 is the better choice. Policy 1 gives permission to students to be allowed to use their cell phones during lunch periods but not in class time. Students need to be able to have their cell phones because maybe they need to call for a ride after school. If there is a fight and someone is hurt they can call the ambulance with their cell phones. Going to the office for a phone would take to long if the kid is seriously injured. Phones are a way communication we really are not doing anything wrong by having them. This is why policy one is the better choice.

Policy 2 states to not allow students to have cell phones at school at all. This is not a good choice because if this happens then students will be angered and sneak phones in anyways. Students will be using them in class because the teachers will not be able to see. You might say that kids will use their phones in class with policy 2 but if they have time to use their phones during passing periods then there will be no reason for them to use it in class. This is why policy 2 is the wrong choice.

Sincerely ,

STUDENT_NAME",3,Cell phones at school,Independent,0.4
3CCBF301FE30,"Dear Principle,

RINNNGG!! Many people consider cell phones to be a distraction in school, and so they make rules against them in school. Cell phones aren't a distraction as long as they are on silent or not in use during school time. Students should have the opportunity to use cell phones during their lunch periods and other free times, as long as the phones are turned off during class time. There is no problem with this because it will not disturb anybody from their education and still let them enjoy their school day a little more. There is noting wrong with providing students with some fun on their boring and school days. This will make the students enjoy school a little more, and they will be more eager to learn after they had their day of fun.

Cell phones should have a chance to be used during free times. Students usually are not eager to learn because they are bored, or they are tired of all the studying they did so far. Cell phones will bring a little fun into the students' school day, and so they wouldn't mind learning after having a little fun at lunch or their other free times. It will benefit the school by letting them educate their children better and make their students receive a higher grade than usual. Using cell phones during their free time will increase their grade. This fact has been proven because over 70% of the students grade in a school increased just by letting them use cell phones. Increased student grades will make the parents happy, the word would spread, and the school will get more students to join their school

The use of cell phones will also make a lot of kids happy. The students would be more eager to attend school than normal. Once students start liking the school, they will try more and they will tell their peers about how great their school is. Their peers will mention this to their parents and the parents would let their child join the school. Therefore, letting the use of cell phones in school can benefit the school greatly with no loss. The students would be happy, the parents would be happy, and the school would be happy. So, letting students use cell phones ONLY during their free time would benefit everybody greatly and make everybody happy.

Many people would say that the use of cell phones is hazardous for a school. But, the cell phones wouldn't be hazardous if the school makes rules on the activities done on the cell phone. They should make rules such as, ""Only text or call the people you know"" and ""No violating other school rules"". This should keep everybody safe and happy in the school. If any serious issue pops up due to the use of cell phones, then there is no problem with banning the use of cell phones later. Students probably would want to keep their privileges, and so they probably will keep themselves from doing something that will take their fun away. The school should say that they are serious, and this will keep the students of the edge of their chairs, and make them scared.

The use of cell phones could possibly not cause any bad things in school. It will make everybody happy, including the school, parents and students. What is wrong with a little fun in the days of the hard working children? Cell phones should only be used during the students' lunch period or their free time. If anybody is caught with using cell phones during their class time, then there is nothing wrong with these extraordinary privileges to be taken away. I hope you would consider the choice of letting students use their cell phones during their free time to provide a school day with enjoyment.

Sincerely,

STUDENT_NAME",6,Cell phones at school,Independent,1.0
285F882853A4,"Dear Principal,

The policy you should choose is number 1, i think its the best. Every kid or teen that go to school needs to bring there phone. Here are some reasons what if some kids were stuck outside in the rain and they got sick because you wouldn't let them bring there phone. Im not saying its your fault, but there parents might be ticked off at you. Another reason is , what if there was a kid about to get in a fight and they didn't want to. If they had there phones the kid could of called is mom or dad whoever to pick him or her up and it would of been over. No you didn't allow them to bring their phones so know that kid is walking home with two black eyes, and one bloody nose, because you wouldn't allow them to bring there phones. How do you think he's going to explain that to there mom or dad. "" Yea mom i was walking home from school and i ran into a pole."" T

I also like policy 2, but not more than 1. The reason why is students always text during class when there not suppose to. If there texting in class that can lead them to not knowing the information. Another reason is threats and fights, we all know that stuff is dangerous and you can prevent it more, by not letting students bring there phone to school.

Sincerely, STUDENT_NAME",3,Cell phones at school,Independent,0.4
