essay_id_comp,full_text,domain1_score,prompt_name,task,holistic_essay_score
810B70E80E1D,"Phones & Driving Essay

I believe that drivers shouldn't use cell phones while driving because it is an attention hazzard. Driving with your phone in hand is not only illegal but very dangerous, but driving without the distraction of a phone can lower the driving fatality rates by a lot. Also, there are apps and programs on the phones that help drivers go hands free. Last, having that phone as a distraction while driving can cause a significant lowering of you reaction time and attention to the people, objects, and other cars on the road.

First and foremost, Driving without the phone as a distraction will generally lower the fatality rates of distracted driving accidents. Not only will it save you life and everyone else in the vehicle but also you will avoid needless deaths just because you couldn't put the phone down. The lack of self-control is the reason why people get distracted by their phones, especially the younger generation of drivers which leads to possibly fatal driving accidents.

Furthermore, Driving while distracted can significantly slow down your reactions to people, objects, and other cars on the road, with that you would be more likely to hit pot holes and debris on the road and a higher chance of causing an accident. Also, looking for pedestrians crossing while distracted just makes driving harder than it has to be.

Finally, There are various things that have been put in place to keep the driver from getting distracted by their phones, For example apps and programs on the phones that keep the driver from checking or responding to their phones. It prevents the driver from getting phone calls, texts, and other notifications while in the car. Another example, the hands-free laws that hold the people that like to drive with phone in hand accountable. Last is personal accountability, keeping yourself in check and safe but not just yourself but the people in the car with you and the other cars.

In conclusion, Drivers shouldn't drive while using a phone because if more people don't drive with their phones the likelihood of them getting into a possibly fatal accident decrease by a lot, there are also ways that you phone can keep itself from being a distraction like the apps and programs on it that block phone calls and texts, but more importantly the driver personally keeping themselves accountable for their actions on the road, and the fact that the more the driver is distracted the slower their reaction time is so they won't be able to pay closer attention to the people, objects, and other cars on the road.        ",4,Phones and driving,Independent,0.6
CE98789F502B,"Although cell phones have been around for quite some time, they have become a key part of our lives. We use cell phones for anything now such as: texting, social media, calls, schedule planning, etc. Unfortunately, we are choosing to use them at the wrong time and wrong place, while we are driving. As time is going by, we are getting more and more into the phones that we don't care about our personal safety or others safety. Using cellphones while driving can be extremely dangerous to the drivers and others around them for many reasons.

When we are driving it can be exceedingly difficult to focus on the surroundings around us and easy to forget that you are sharing the road with other people and not just yourself. Other drivers take notice when drivers are on their phones whether they want to or not because of the danger they can cause. Erratic driving is something that we all get worked up about because it can make us late or can be inconvenient to us. Drivers also tailgate you because they can't keep the constant speed because they are on their phones. Sometimes pedestrians are killed because people are on their phones and don't pay attention to their surroundings. We may not intend to end someone's life, but we made the poor decision to drive and text so now we must live with that for the rest of our life.

Everyday people die in car accidents because we use cell phones while driving. According to my research the number one leading car accidents are distracted drivers. Research shows that being on your phone while driving can cause the risk 4x more of a horrible crash. Because we use cell phones more often now, we use our phones knowing the danger it could cause because we want to keep in touch with people. They also think that the hand-free is a safe thing to use because they are driving with two hands instead of holding the phone.

Driving with cell phones should be banned because of the many car accidents that they cause, it causes someone's insurance to rise, and it causes concerns to people's health. I think people are more concerned with their conversation than with their own safety and the safety of others. Research has proven that people who use cell phones while driving are more prone to be/cause an accident. People who use cell phones while driving does not have enough focus and mentally capacity to carry out a potentially dangerous activity like driving. It also can be stressful and dangerous while driving because it can cause emotional reactions that could lead to tragedy.

In conclusion, people should stop texting and driving because it can cause serious damage. Not only that it can take someone's life. Texting while driving is a serious problem today because we are on our phones 24/7 and we don't usually put it down. We are distracted by our phones to the point where we shouldn't be able to drive with a phone in the car because of how long we are on our phones. Driving and texting should be banned before we lose more people.      ",4,Phones and driving,Independent,0.6
4FD61EB5AA60,"Have you ever seen an ambulance or two with a few cop cars rushing by and thought what's going on? Many people who are caught up in these types of situations do it to themselves by using their phones, causing accidents and injury that shouldn't have happened. This needs to stop, maybe even be helped if it can't be stopped.

Many people get upset when new rules coming out trying to limit phone use while driving. This shouldn't be the case though as they are just trying to prevent any unnecessary injury. This could also mean time in jail for the driver for being on his or her phone in the first place. This again causes unnecessary problems that could be avoided. The person who was using their phone would also have to pay a fee for the damages to the vehicle or even the person.

Another reason people shouldn't be able to use cell phones all the time is because there's always a time where and ambulance is driving by or even a cop. Most people would pull to the side. On the other hand, if your blasting and unaware of your surrounding because your using your phone you wouldn't be able to hear them unless they were right next to you. This could cause injury to whoever they were rushing to get to. If it was a cop It would be bad for the driver blasting music too. Not being able to use the phone keeps you safer and out of trouble.

A way to make it somewhat safe for phone use however is to have a Bluetooth connection in the car. This is a pretty good compromise. People can just use their car to control phone needs. All calls can be answered and texts can be read without looking at a phone. This will keep the person safe and make looking at the phone less of a problem. This however wouldn't stop all problems which is why I think drivers should not be able to use cell phones in capacity while driving.

In conclusion driving around in general isn't the safest thing ever. Adding an extra distraction that makes driving even more dangerous isn't smart. People shouldn't be mad at laws made because people make bad decisions while driving. Laws are made to keep us safe so if a law to not let people use phones it would help stop accident and other unnecessary injuries or problems.                 ",4,Phones and driving,Independent,0.6
DAF93C36D655,"Simply because someone feels like they must respond to a text immediately is why many of the accidents occur and most of the time this lead to a vehicular accident that can result in death. The biggest age group affected by this problem would have to be teens aging from 16 up to adults aging around 30. In the end, no one benefits from this problem other than the law enforcement team who has worked so hard to stress the importance of no texting while driving and funeral homes that are being paid for burial expenses. The reason I say that the law enforcement benefit from the problem would have to be because this is an example of exactly what it is that they try so hard to avoid. Funeral homes benefit because most of these cases end in a tragic accident that allow the funeral home to prepare a home going ceremony. The importance of texting while driving should be addressed to anyone obtaining a valid driver's license and can operate a vehicle. This particular proposal should develop a direct impact on life because it gives people a chance to see what can happen if a person continue to text and drive. People really need to understand how easily it is take the life of someone else or even themselves. And most of the time in many cases relating to this particular problem, it is always is the age groups ranging from 16 years of age to 30 years of age. I wish that this problem can get resolved quickly to avoid many accidents and death.    ",3,Phones and driving,Independent,0.4
A97DE0D49AEA,"Should Drivers Be Allowed To Use Cell Phones When Driving?

Why Driver's should desist from using their Cell Phones while DrivingHundreds of research indicate that using the cell phone while driving is a dangerous prospect that leads to loss of lives. Statistically, 50 minutes of phone chatter while driving increases the likelihood of a car crash or car accident almost five-fold (Crundall, 2017). Texting has also emerged as an issue but many reported cases indicate talking on the cell phone while driving. In the United States, 20 states have banned the use of hand-held cell phones, while another 48 states have banned text messaging while driving (National Conference of State Legislature [NCSL], 2019). Surprisingly, no state is yet to pass laws banning cell phone use across a multitude of drivers, and this explains the continued rise in cell phone-use induced car and road accidents. The majority of drivers and motorists claims that 'being distracted by mobile phones"" is the leading cause of car and road accidents.

One major issue concerns the risk of using one hand to navigate bends and respond to potential hazards while talking on the phone. According to Crundall (2017), the majority of roads accidents in Europe occur in steep slopes, bends and corners, with 35% of them involving the driver communicating on his/her cell phone. Another issue involves the act of conversation which leads to a loss of concentration - cognitive processing - that ultimately leads to an accident (NCSL, 2019). Scientists from Carnegie Mellon University conducted a simulation study and discovered that the human spatial brain activity is affected when performing dual-task, leading to loss of concertation and hence accidents (Crundall, 2017). Processing of auditory messages becomes a problem when driving and communicating on a cell phone, explaining why a driver, under no circumstances, is required to use his/her cell phone while driving.

References

Crundall, D. (2017, February 1). Why using a mobile phone while driving is so dangerous ... even when you're hands-free. The Conversation.

https://theconversation. com/why-using-a-mobile-phone-while-driving-is-so-dangerous-even-whe n-youre-hands-free-71833

NCSL. (2019, May 29). Cellular phone use and texting while driving laws. Legislative News, Studies and Analysis | National Conference of State Legislatures. https://www. ncsl. org/research/transportation/cellular-phone-use-and-texting-while-driving-laws. a sp      ",3,Phones and driving,Independent,0.4
48D3F4243F0F,"Cell phones were presented within the United States showcase within the decade of 1980 and their utilization right away developed amid the following two decades. The slant of utilizing cell phones has expanded all through the world. One of the essential reasons for the tremendous development of cell phones is that they encourage communication advertising tall levels of adaptability coming to craved individuals inside seconds whether he/she is at office, domestic, or exterior driving a car etc. Cell phones back in making a coordinate contact with individuals successfully and without wastage of any time. Another fundamental reason for the hazardous development of cell phones is the security viewpoint. Cell phones make it simple to contact amid crisis indeed amid driving in spite of the fact that utilizing cell phones whereas driving is generally perilous and not fitting, it gives the comfort of handling crisis circumstance, tuning in music through hands-free, and following courses etc.

In case drivers on cell phones have more mischances, at that point drivers ought to be precluded from utilizing them. Drivers on cell phones do have more mishaps. Hence, drivers ought to be disallowed from utilizing cell phones. To create this contention, you must clarify and protect both of its premises, and they require very diverse contentions.

A few investigations recommend that talking on a cell phone whereas driving is viably like driving whereas impeded. In reality, a ponder at the College of Utah that compared tanked drivers to drivers on cell phones indeed found that ""cell phone drivers displayed more noteworthy impedance than inebriated drivers"". Ouch. A costly mineral called coltan may be a component of cell phones. It can stand up to warm and store an electrical charge. It's found basically in locales of the Equitable Republic of Congo, and the mining and generation preparation regularly includes child/youth work and natural dangers.

Eleven states have sanctioned a few sort of confinements with respect to cell phone utilization whereas driving. For illustration, Arizona forbids transport drivers from employing a cell phone whereas operating a transport. Florida incorporates a particular law concerning cell phones with headsets, stipulating that the headset permits exterior sounds to be listened through at slightest one ear. Modern Shirt does not permit drivers beneath age 21 with a learner's allow to utilize a cell phone whereas driving. Modern York's law, ordered in 2001, is the foremost broad.   ",2,Phones and driving,Independent,0.2
0B2E6B68B571,"Phones and Driving

Should drivers be able to use cellphones in any capacity while operating a vehicle? I believe that drivers should not be able to use their cellphones while operating a vehicle. According to the article ""Cellphone Use While Driving Statistics and Texting and Driving Facts"" states that according to the National Safety Council, 1.2 million car crashes in 2013 involved drivers talking on the phone, and at least 341,000 involved text messaging. ""Talking or texting while driving or checking social media posts takes eyes off the brain off the task of driving"":

states a message that phones has become a distraction to the human brain, but not only distracting the human brain, but is also becoming a habit to human beings.

Distraction has become a huge part in car crashes and people's injuries. Cellphones has become an important component to many human routines. Therefore, it doesn't come to a surprise or a shocked moment that gadgets such as cellphones, tablets, or any other technology devices are ambiguous. Phones not only put the driver in danger, but also other people such as passengers and the other driver in danger.

So for that exact reason, many states implemented the law to not text while driving or you will get a big, fine ticket just for the safe of other people .                                                                                                                           ",3,Phones and driving,Independent,0.4
45A33DB5C7F7,"Everyday people die in car accidents because they use cell phones while driving. Cell phones are leading factors that cause accidents. A cell phone put drivers at a greater risk of a wreck. People still use cell phones because they want to be available and keep in touch with other people. They think that handsfree set is safe because they can drive using two hands. They use arguments that cell phones are necessary in emergency situations. Although some people support using cell phones while driving, there are evidences that they are dangerous and people should avoid talking while driving.

People whose work depends on a cell phone like lawyers or businessmen say that they always have to be available to answer the phone to keep their business running. They can create dangerous and hazardous situations like a collision or an accident. Business issues can be stressful and dangerous while driving because it can cause emotional reactions that can lead to an injury.. Because of the conversation they might get upset and this can lower their driving ability that can lead to lose control over the car. So if people don't make a decision to put away their cell phones their routine can harm innocent people.

Opponents say that hands-free set is safety because people can drive using two hands. Hands Free don't eliminate the risk of causing an accident and even may it worsen by suggesting that the behavior is safe. It show that using headset can be as dangerous as holding a phone because the conversations distracts drivers from focusing on the road. People have proven that people talking over the phone image person who they talking to and that doesn't interfere with driving. The problem is when a car swerves unexpectedly or pedestrian step into traffic, and the mind lacks the processing power to react in time. So the problem isn't in holding the wheel and cell phone at the same time what may cause an accident because of lack man work, it is because of conversation and lack of reaction at the particularly time.

People say that cell phones are good because they give an opportunity to make a call in case of emergency. However, it is illusion of safety because when people need it the most either they can't find it or reach it because they are stuck in car. People shouldn't fully depend on cell phones because they are not reliable, and the trusty solution for the difficult situation is OnStar. OnStar is a service that in case of accident or an emergency will contact you. If you are not able to answer, they will contact police department, hospital and fire service giving them your exact GPS location. Therefore, nowadays cell phones are unnecessary devices because they are unreliable in emergency situations while On Star is always prepare to help you in an accident. If people don't give up cell-phones the number of fatalities on the roads will still increase. It is people responsibility to not incur their own and others people lives.                                                      ",5,Phones and driving,Independent,0.8
C3811E7F1750,"BOOM!! You're on I-75 on the ground bleeding out watching everyone surrounding you, calling 911.

At this point you're thinking to yourself, ""why the freak did this happen?"" A couple hours later you found out an adult was on his phone texting and driving before the wreck happened, which is the most selfish thing to do while driving. Putting your life and other's lives in danger just so you can send a stupid text to your girl/boyfriend is completely selfish. I firmly believe that we need stricter phone laws to in jail people.

Texting while driving is in the top five causes for deaths, and yet many states do not have laws against it. We need to stand together united and encourage our Congressmen to pass laws in order to combat this distraction.

and be mature and adult-like and discuss ways to not further endanger each other.

Cellphones are brain washing us to think we always need it, but I know we can break free from this horrible device with a little hard work we can make a change. What's more important to you: a notification or somebody's life? Our congressmen need to listen to our voices and make bills an laws and reforms to make the roads safer for everyone, we as people need to come together an decide what to do to make things happen, we don't know how much more accidents have to happen in order to push it into effect.

We dedicate our selves to our phones,we cant go 10 minuets without trying to see if we got a notification, the time we spend on our phones is tremendous its up to 6 hours a day! Not including the time spent in your bed! If there were something to happen to all of our phone we would go insane,if we would just make stricker laws for phone an driving the people would stop because of the consequences.      ",3,Phones and driving,Independent,0.4
86C1ED49C35F,"I think driving while using cell phones should be banned because of the many car accidents they are causing, it is causing ones insurance to rise, and it is causing concerns to people health issues. Banning cell phone while driving will keep a safe distance from accidents. The question is people more concerned more with their conveniences more than they are with the their safety or safety of others. It is a habit that spreads like STDs. In the long run, it is deadly as well Cell phones are the electronic device. Studies have proved that drivers who use cell phones while driving are more prone to cause accidents. Driving while using a cell phone to drunk driving, in both cases, a person does not have enough focus and mentally capacity to carry out a potentially dangerous activity like driving. If you have this habit, do not forget about it also. Banning cell phone while driving will keep a safe distance from accidents. One cannot focus fully on the road and the other vehicles, if one keeps talking on phone consistently while driving. Another reason to ban the ususage of cell phones while driving, is to prevent car insurance from rising.   ",3,Phones and driving,Independent,0.4
F054050F442F,"Although cell phones have not been around for a very long time, they have become a key part of our lives. People use their cell phones for just about everything such as: texting, talking, schedule planning, internet surfing, etc. Sometimes we can even do two or more of these things at the same time. Unfortunately, people are also choosing the wrong time to be using their cell phones: while they are driving. As a society, we have become so focused on how much we can do at one time that we are willing to risk our personal safety as well as the safety of others because we can't put down our cell phones. Using a handheld cell phone while driving is dangerous to the driver themselves for a couple of good reasons.

When driving, sometimes it is difficult to focus on the road which makes it easy to forget that the roads are shared by everyone and not for your exclusive use. Other drivers on the road take notice of drivers on their cell phones whether they want to or not because of the hazards they create. Erratic driving is something that we all get quite worked up about, especially if it makes us late or is otherwise a direct inconvenience to us. Drivers are also tailgating you because of, again, the inability to maintain a constant speed because they are on the phone. Drivers who use cell phones while driving are also highly dangerous to pedestrians. A young woman killed a pedestrian on a bicycle while she was texting on her phone. She may not have intended to end that person's life, but she made the poor decision to drive and text which she has to live with for the rest of her life. Any one of us could have been that poor individual on that fateful day. I used to ride my bike everywhere, mostly using the roads in the way that bikes are supposed to. That just proves that point that everybody      ",3,Phones and driving,Independent,0.4
