essay_id_comp,prompt_name,full_text,rater1_domain1,rater2_domain1,domain1_score,holistic_essay_score
3020,2,"Do you want your nine year old @CAPS2 talking and reading about inappropreite subjects such as sexual relationships or language? No! I know I wouldn't for my @CAPS2. I think books that are offensive and inappropreite shouldn't be in @LOCATION1 school or elementray schools with little ones or even @NUM1 years olds. And parents should be in conrol of what thier kids watch and listen too.     Honstley we can't control how people make movies or what singers are saying in songs but we can control who listens to them and watches them. Its the parents that are the only ones who can control thier children, no one else.     In libraries I feel like its the librarians who are the cause for letting children read offensive books. And I don't mean any disrespect but wouldn't you agree? I mean think about it, librarians are the ones in control of the books that are in the library, and I think that they should make sure that the book young teens are checking out are appropraite enough for them to read. Ones that don't involve sex or violence that @NUM1 year olds shouldn't be reading.     Here's an idea, maybe libraries should have @DATE1 year olds sign a paper or have a certain card with them that allows them to check out that certain book or @CAPS4. And it should have parents permisson on it showing that the parents approve of this. But I think high schoolers should only be aloud to do this because they are more mature than younger ones. They know better than to start fights or cuss in school.          All I'm saying is that I DO agree with this problem, parents are the reason thier kids are immature and rude because they @CAPS1 thier children get away with the attitude and rudeness. So yes parents and other people do have the right to sensor movies and book, etc.     But what about @CAPS4 theaters you ask? DONT @CAPS1 YOUR @CAPS2 @CAPS3 TO THE @CAPS4 @CAPS5 @CAPS6 YOU!!! It's that simple. Students in high school @CAPS3 to the @CAPS5 after school with friends and get in to see rated @CAPS7 movies @CAPS6 parents. And I do believe that some of them use fake @CAPS8 so they don't need a parent with them. Teens will @CAPS3 home that night and want to re-enact what they saw in the @CAPS4. Even if it's sex, or fights or even language. It's really sad that parents allow this to happen and I think the parents should grow up and disapline thier students. I've seen to many parents letting thier children get away with thier mouth and attitude. Most of my friends parents @CAPS1 thier children get away with everything.      One of my friends is really bad at getting what she wants. She told me that all she has to do is cry and she gets what she wants. I don't always get what I want and I don't want every new thing out there because I don't deserve it. I have to earn to get a new phone or a laptop. I ask my parents and they eaither say we don't have enough money or you don't need it and I just move on with my life. But I don't @CAPS1 books or movies control my life and change who I am. Those things aren't that important. I mean the ones that talk about school or some random story that some stranger wrote and it just happened to show up in the school libraries. The stories or movies, etc., that teens should really pay attention to are the edicational ones. The ones that teach us about life and society. About the future and teach us how life is as an adult and ready us for the real world. Because once those seniors open those high school doors and graduate it's no more staying up late and sleeping in and parting on the weekends. Its the real world, the adult world.     So please read this carefully and I hope what I have said has helped you realize why people sensor these things. Why kids are acting the way they are. Libraries should sensor certain things and not allow students below high school to read them. Please think about what I have said and thank you for taking your time out of your day to read this",4,4,4,2
3030,2,"Books, music, movies, magazines, and more are a good way to learn. Some of that material is bad though, but some is good. Not all people are the same, and not all books or magazines are the same.     Books, newspapers, and magazines are good things, and they could be bad things. Some talk about nonfiction and some fiction. Others talk about famous people and all the good and mainly bad things they did this week, which is something some of us want to read but none of us should read or even write in the first place. Then there are books that have a childs story in them. There are also articles that everyone should read about, like somebody who saved a whole lot of people on @DATE1. There is a diverse amount of things to read out there, you just need to use a little discretion about what to read and put out on the shelves at a public library.     Music is another good way to express yourself. There is good old fashioned @CAPS1 music such as @ORGANIZATION1. Then there is stuff that nobody should listen to, or for that matter even sing about like almost all @CAPS2 Music. They also have little childrens songs which no matter how annoying that most of it is, it's alright for anyone to listen to. Or you can pick up some good ol' @CAPS3 @CAPS4 or any other christian artists or gospel music.The music of this world is very diverse.     The movies of today can, but most of the time aren't,be  good things. You could pick up an educational video that talks about animals that most everyone could watch. There are also bad movies such as @CAPS5 and @CAPS6.It is a horror movie that made it hard to fall asleep for a few days. Those are some that nobody should even produce.There are video copies of television shows as well, which can be alright. The vast amount of movies made today should not even be a thought in someones mind but some are good and educational.     So in conclusion, I think it should be reader and viewer discretion when it comes to content of things as this. Libraries everywhere should have most everything there is.Next time your in a library, just use discretion",4,4,4,2
3036,2,"Who cares about unsensored things anyway? Offensive things have been around in libraries, probably since the first library opened. There has been 'offensive' things in a library for as long as i can remember. Now everyone is suppose to share there opinons on pulling these offensive books off the shelve?     What is the differnce between someone saying somthing offense or writing it? Ok, so maybe you dont want your child reading somthing unsensored, but the chances are some other child will say somthing unsensored around him. If there is a book that is so bad you wouldnt want your kids reading, why would it of been published? Publishers do read the books they publish them, they will not publish any random thing. I think that they just need to leave the unsensored things alone. If you cant be mature enough to take a article, book, or magizine seriously, then you dont need to be reading it anyway.                                         In the news or radio you always hear about some boy getting bullied and stuff at school. That isnt because of unsensored things, why dont they blame it on parents and ask where they were at? Parents look at anyone and everyone, but themselves when a kid comes home and has learned a cuss word or somthing. It is never the parents fault.                                             If people pull unsensored things out of the library it will serve no purpose and thats just my opinion. I know that i have no say in it and thats ok i can still believe that i am right. Thank you for your time",3,3,3,1
3037,2,"When you were a child how much did you learn from books?  Books are filled with great stories of far-away lands, accounts of real events, and poems with powerful meanings.  All of those books were written by an author with a clear point to make. Those books should not be censored from libraries because of words or ideas that are found offensive.  Children have to learn these things some time in their life and I think the earlier they learn the less trouble it will cause them later in life.  There are also freedoms in the @LOCATION1 that grant us freedom of speech.  Shouldn't there be a freedom to read as well?     Authors are brilliant people.  Without them, there would be no books for anybody to read.  We should all respect authors and what they put into their books.  This means when an author believes that a certain word or action fits in a book, we should leave that book alone and respect what the he or she chose to put in it.       When I was a child I picked up on everything.  I was a very inquisive as any kid my age would be.  I remember wandering around my public library scanning the rows of books and reading the titles.  There were books about politics, religion, sex, and violence.  However on the other side of the library, there were books about children escaping their own world and traveling through time in a magical tree house.  There were even stories about mice who had feelings and normal conversations amongst themselves!  The library is great because of the plethora of knowledge contained in the unrestricted inventory of books.  As I grew older, I began to dwelve into more adult books such as politics and religion.  I then formed my own personal opinions on what I gathered from the books.  Without those books in that library I would have never been able to research those topics.     There is an amendment in our @CAPS1 of @CAPS2 that  promotes freedom of speech in the @LOCATION1.  This allows for anybody to say whatever they please as long as they don't infringe upon the @CAPS2 of anybody else.  The definition of library is a place where people can read and check out books from library and return them when they please.  Libraries should allow every book in their collection because every book has some sort of value.       Taking a book out of a library because of offensive material is not right because books are important no matter what is inside of them.  Some books @MONTH1 have material that might not belong in the hands of children.  Children need to learn those things sometime in their life.  Why not now?  Books are what have taught all of us.  Please let them keep teaching",4,4,4,2
3041,2,"There are many books that are offensive to people. I personally agree. There are many things that shouldn't be seen by children.There is alot of material out there, weather its books, movie, and other things that have a bad influences on children. Children learn by watching and observing. They learn from us and our generation. What better way to protect them than by removing their bad influences.     First, children watch movies and they see to people kissing and one thing leads to another. Some movies even show people having sex. What kind of influence is that on the children. Than the children learn and they go out there and do the same thing. Teen pregnacies have jumped threw the roof. High @CAPS1 are filled with pregnant teens. Any where you go I garentee you will see a pragnant teen. Some girls even get pragnant right after they have developed and were able to have kids. Now imagine if we were able to stop that. Theres a way; dont let the children watch these programs, that way they won't be tempted.     Secondly, there are books and movies and other things that show the children shooting and killings and how people get away with it. This could be a very bad influence. There are video games with shootings and have limbs flying all over the place. Well the children will learn from those video games and movies. They think that killing someone is ok and you can get away with it. Bad influences like that make the children think it's ok to do things like that.There have been children who have killed their parents for a video game. Then the children become cereal killers or go on a shooting spry at school. Is that not much evidence at all to show the people that something is wrong. We need to take imediate control of this situation and stop it before one day you see your child on television for killing someone.        Finally, all the children are getting lazier. All children do is lay down and watch tv or play video games. Their lazyness causes obesity. Their are many kids to whom this topic refers to. No parent wants to see their kid over weight for many reasons. Children being obeast causes lots of depression. The child feels sad because they feel ugly and they lose self esteem. Thechild then becomes shy and quiet. In some cases the child trys to comit suicide because otherchildren are teasing them in school everyday. I know any parent wouldn't want their kid to die. These are things that are happening and parents need to open their eyes and see whats happening before its to late.      In conclusion, to prevent all these catastrophies their has to be change. Their are many harmful and bad influences out their today that can determine the childrens futures. There still time for change, so lets do something about it. Lets try to reduce teen pregnancies, bad influencial video games or movies, and instead of watching movies and playing video games all day get up go outside and go for a walk. These are little things we can do to make a change for good",4,4,4,2
3044,2,"I don't Believe in censorship of libraries. Were @CAPS1 we live in a free country, and have the right to have access to the matrial we want from libraries. It doesnt matter if its age aproprite or not. If you dont want your kids listening to that bad rap artist, or watching that @CAPS2 rated movie, then its your responsibility as a parent to keep it from them.     Part of what makes @LOCATION1 so great is the freedom that come with living here. If we allowed anyone to censor a library then we would have no books to read, movies to watch, or music to listen to. Katherine paterson said 'All of us can think of a book that we hompe none of our children or any other children have taken off the shelf. But if I have the right to remove that book from the shelf- that work I abhor-then you also have exactly the same right and so does everyone else. And then we have no books left on the shelf for any of us.' this quote shows that if anyone had the right to pull a book from the shelf we wouldnt have any books left.     Censorship would just be the start.It could lead to the government censoring information from the public that they don't want us to know. which would take away the greatness of @LOCATION1, we wouldn't be free.     Censorship of libraries would take away our rights. witch is why i apose it",3,3,3,1
3051,2,"The library is a pathway to knowledge, which branches to many different cultural roads. It has expanded from just a place of books to a building which also houses music, movies, magazines, and other forms of media. But, there begs the question if certain materials should be excluded if they deemed to be offensive. There are many ways to approach this question.     Is censorship an answer to offensive materials or an answer to what is not 'politically correct'? Often, people will claim certain work to be unjust without understanding the viewpoint of the supposed victim. It is quite ironic that the people with the power - who stand up for offended parties - often do not understand them more than the creator of the work.      Another reason for censorship is to protect children from unwanted material, which is very understandable. But, where in the process do parents have control of what exactly they want their children to access. I believe it is the resposiblity of the parent to determine such restrictions. If a parent gives a child unlimited access to material at a library, then the child should be able to explore wherever their curiosity takes them. If the parent chooses to limit access, then they should be active in the process of selection. It is the right of the individuals who birthed and raise these kids to determine how they are guided.     I myself am a musician, which is no more artistic in a sense than any other creator, such as an author. My creations are expressions that I give for world to enjoy and think about. To remove the work of an author in a library is to damage his ability to spread his thoughts. Of course, there are other outlets to acquire books, but the library is one of the greatest outlets.     There are a couple complications that will arise in censorship on libraries. What guidlines do you have in determing excluding the offensive materials? If a material offends one person, is that sufficient enough to exclude it, or do you need a larger group? It is unrealistic to always get a complete consensus of a group's opinion, so how do you determine whats offensive and whats not.            In all, I believe that everybody should have the ability acquire whatever material they want from a library. It is an institution that is allows one to go places that they will never go and live lives they never will live. Its ability to do such should not be compromised.",4,4,4,2
3053,2,"Have you ever noticed how much bad materials are out there for childeren to get ahold of?  A movie, book, magazine, music, or even something on @CAPS1?  It would be nice to get rid of all that bad material, but what if someone else doesn't feel the same way about that song, movie, or @CAPS1 show?  I think it would be horrible if we took away all the bad materials because it might bring violence between some people who disagree on it, and it goes against one of our rights, freedom of speech.     In the world we live in today, if you take something away from someone like their favorite book, its going to bring out some violence between some people.  Look back into our history, we are a country full of rebels.  That is how @CAPS3 even came to be.  So take away something from people they are going to stand up and fight for it.  There will always be people trying to smuggle and hide some things, so we will never be able to get rid of it completly.       If you take away all the bad materials it would be taking away one of our rights, freedom of speech.  Some materials out there @MONTH1 be offensive to others, but it's not like we have a right to get rid it.  It's not like there is any book, magazine, or even a song out there that someone doesn't get offended by.  If we do take away all the offensive materials we should take away everything. So what is the point we all will never all agree on something, we can't please everyone.  In taking away all the offensive materials you are taking away people's right to freedom of speech.     Don't try to take away all the offensive materials, it will just bring violence and make it all much worse than it was.  If you're a parent it's not like you can shield your children from everything because eventually they will learn what it all is.  So it won't do any good to try to get rid of it.  It will still be around.  It is just something in our world that we have to live with",3,3,3,1
3059,2,"Censorship is the idea of blocking or removing things that are  offensive to peoples belief's, their religion, their race and just their ways of life. Therefore, i do not belive that books in libraries should be censored. I understand that things that people write can be offensive to yourself or others, but what if you found a book that was descriminating someone elses belief's but not yours. Would that still be okay with you to take those book off of the shelves?Also, taking books out of a library is not going to stop kids from learning about things that are not age approprite. If you do not want your child learning about them do not let them get it. You censor what your child reads and do not punish the people who go into the library and need the book.           There would be no more libraries if people really wanted to start taking books off the shelf for being offensive. Some people in this world would just take the matter too far and get offended by everything. The things that people will read in books or magazines and see in movies is nothing compared to what they will see in the real world. So if anything, the books that @MONTH1 be offensive to people only show you that you will not like everything that someone writes or says.           As far as movies, they are already rated on a decent scale. If it is not age approprite, then do not watch it, or let your children. The same applys for video games and music. Censor them from your children, and do not get them censored from the whole world.      That is my opinion about censoring things from libraries. Just because you do not agree with every little thing that someone writes, does not mean that someone else in the world does not. Out of all the things that need to be censored the library is not one of them. Of all the places, taking things off of the library  shelves is not going to do justice of what really needs to be done",3,3,3,1
3060,2,"Certain materials should not be removed from shelves if they are found offensive for three reason. The first reason being  what maybe offensive to you @MONTH1 not be to someone else. The next reason being that the thing being call offensive can help teach other. The last reason being if we all just removed thing we don't like the world wouldn't be the way it is.     The first reason is that what maybe offensive to you @MONTH1 not be to someone else. In this society we live in we shouldn't go base on ones option because everybody has a right to freedom of speech. History show that many different people found different thing to be offensive because some people think that book that haves gays shouldn't be in books, but many feel otherwise.That a good example on how people have different opition.     The next reason being that the thing being call offensive can help teach other about many different things. The libraries being a place to study and learn should have a bus load different things even if some take offensive to it. Infact some books teach us that we shouldn't get offfensive because that what one person feels and at long as your got someone who love you it doesn't matter.     The last reason being if we all just removed thing we don't like the world wouldn't be the way it is. Books are a way for someone to give there own point of veiw if you dislike it don't take offensive to it and try to removed it from the shelves. The @LOCATION1 has a government where they take everybodys opition. A prime example of this is the state funding schools which is a big issue we shouldn't just removed the school because someone doesn't like it.     In conclusion certain materials shouldn't be removed from shelves if they're found offensive for three reasons. The first reason being if you found something offensive it @MONTH1 not be to someone else. Next reason being that the thing being call offensive can help teach other about many different things. The last reason being if we all just removed thing we dislike the world wouldn't be the way it is.",4,4,4,2
3062,2,"Many @CAPS1 have different opinions about what's appropriate and what's not. It's depends on one's beliefs and morals. I personally don't think that there should be any censorship in libraries.     I think that @CAPS1 should have the freedom to choose what to read, watch, or listen to. Each person should be able to make a decision depending on what they believe. It also depends on a person's age and maturity level. Some parents let their kids watch certain movies that maybe other parents wouldn't. The situation is different for each person.     It's hard to judge certain materials because some @CAPS1 might find it acceptable while others might not. There would be contraversy over virtually everything because everybody has different standards of what's acceptable what's not, and these standards would clash with each other. It would be impossible to make sure that nothing in libraries would be offensive to @CAPS1. If someone finds something offensive, then they don't have to check it out.     I also think that there are some things that can be done to help appease the argument. For example materials can be catorgorized by maturity level. That's what movie ratings are for. Materials should be organized that @CAPS1 can easily see if they would be offensive or not. For example all the kids movies and books can be put together so that way parents don't have to worry about their kids seeing or reading something that would be inappropriate. It should be obvious to @CAPS1 who would find it offensive and who wouldn't      @CAPS1 should have the individual freedom to make decisions for themselves. A library is a public place for anybody to go check out anything they want. Just because somebody finds a book offensive, that doesn't mean that nobody should be allowed to read it. That being said, certain things can be done so that @CAPS1 would know if something would be offensive or not.",3,3,3,1
3067,2,"How would you feel if you were at your local library and you found something with something offensive in it? Many people would not approve of having offensive materials in their library. The library is open to anyone and anyone could see the material. Library's should make sure there isn't anything offinsive in their materials before they put them on the shelf.         Everyone has access to the library in your district and can look at anything that is there. A lot of stuff that can be found in your library could be offensive; but how would people know what is offensive and what isn't? Library's shouldn't have that accessable. If they still have it in your library, then it should have a warning on it or be on a high shelf. Library's should be aware of what they are putting on the shelves and know if it is appropriate or not.         Furthermore, children also have access to the public library. Most of the time the child will have an adult with them but sometimes they can pick up something before you can stop them. If there is something offensive in a child's reach, they might grab it and see whats in it. Most librarys have a childrens section where you can trust that there isn't anything offensive in it. Not all children will just go to the childrens section so there shouldn't be offensive material in library's or at least in childrens reach.         Lastly, librarys choose what they put on the shelves and they never know who will look at it. If there is offensive material in their stuff then anyone can see it and it could put a negative thought in some peoples heads. There are some people who are mature enough to see the offensive material but there are others who can't. Thoes that can't, it @MONTH1 reflect something negative on them and it @MONTH1 cause problems. Therefore, there should not be offinsive material in librarys.     In @CAPS1, librarys should not supply offinsive material. If there are people that want to see that kind of stuff there are other ways of getting that material. There shouldn't be access to that in your library because everyone can see it and you don't know how it will effect them. If there is going to be offinsive material in your library there should be an adult area where only people over the age of @NUM1 can enter. If there is something offinsive that is open to anyone, hopefully one day librarys will elimanate them.",4,3,4,2
